"V8","V7","V5","V6","V2","V1","V4","V3"
80.9038448719327,49.9898299893445,49.0858625203038,47.0420404234564,82.1647131215409,59.2820717763607,71.7170178816403,65.9586198058478
75.0150602452419,51.6188388519614,47.9528565886321,45.4540181455099,80.3491495040785,60.0919975601122,65.1859643642037,65.5842766758594
86.160299281158,56.9698721424129,52.2827806520632,49.0677671479216,84.8292073956292,65.276731635115,77.8703887012025,68.7319641601036
79.5695132597538,55.4971889564848,48.5084373062235,50.7361587996838,79.8061687281664,63.9929298252883,69.7386471469771,65.8746597911918
79.0654771538575,56.5640762556053,49.4217718918892,48.1240321392905,82.7652718797753,65.7203354820436,71.2181567128641,68.2462240884351
79.8841549077617,54.6847521563149,48.9613949198035,46.6946517113839,80.5057668827379,61.883666381572,70.2040944626233,65.6140647077477
83.1070002597303,54.1899549003701,49.8867134565764,49.6844432179749,82.6608724091561,62.834815876807,75.2374908782604,67.026490643453
79.7026306213363,51.9502417006639,46.0998682414285,43.9743313840147,77.2399899431918,57.2516345214882,71.9437896600388,62.0843674223323
83.7292125765194,55.5485221860878,49.9089181384151,48.374839548298,84.684149005172,63.0412274828284,74.66620722762,68.3518266980539
78.6362215864412,54.0710663005928,47.8431429912031,46.4622700036807,79.7025050948051,60.1228306801544,68.5631637955139,64.6688989171562
85.0496661895195,54.4212956748317,50.702384156445,49.2744542800498,86.3071013290792,65.1265486756846,73.4350084349229,70.060588184834
79.913238167287,58.1592145078929,50.0764004376646,51.8121439528944,87.3016629872887,68.3041177554328,70.0423625963177,72.1342990081341
66.1323213135831,47.7339629054872,45.8449562435081,46.4551570528217,78.2941537629297,52.9482670046388,61.442002016816,62.8949408289752
78.8598922402619,59.0762735446895,49.1152896891944,50.746858407306,85.6532423147084,69.1564625270361,70.8328345993561,71.254588162432
87.9217651764606,51.4349114095761,51.0757242369511,47.4421001897697,83.6523477394882,58.9739084409939,76.158686146493,66.1513213587444
71.4223961377358,57.507444139075,48.0220320572607,49.3091261135192,83.7914636224901,68.2531305556815,62.4855299128474,70.6831681334083
86.7183466304909,55.6768435871134,51.6369115875999,51.6717836455188,87.7600081652992,65.9929235538859,77.1521317154044,71.023810891197
83.2301731909855,62.0161405059405,49.6625499189689,49.9580121581764,82.5119378296146,70.4553769761613,74.8786240872122,68.9730656805885
67.1853699731962,50.5983937202941,45.6529369436259,45.5952957337818,81.0993659058266,60.4732129894656,59.3391798228271,66.9770169801217
82.3602342495104,55.2997120248905,48.3680261184623,47.4243492218017,85.8397102449634,65.0879295281738,71.471938264869,69.9467251839844
78.7084477913111,54.4293954272628,47.6900805377441,48.2857763306179,83.4296221398936,63.3293418400893,70.5278652516986,68.1285418935055
88.058365112398,53.0482514929277,50.1597452391328,47.5701131121619,85.0179727320298,62.8711567727321,76.1797457380541,68.2130038344545
81.2423387158492,53.9323709862549,49.6956700006171,46.2503278500511,78.6172914736201,59.064012109856,71.0745097911063,63.5314646932576
92.4047056695968,54.4786704542619,52.7682815539273,49.3209590594709,86.9460082265568,65.0010531267544,81.2657977142514,69.5054986169723
75.8600873899068,54.0550674553433,48.6465619311558,50.2936290160987,83.8196240278864,63.2088107329681,66.2640921539606,68.774052610586
81.5253675939205,52.6006618969454,49.6779175547671,45.8252643929423,80.645147781003,60.487529666905,71.9563412334768,65.1438102322818
79.623844209113,55.8827273983378,49.1790220367595,49.779683998755,82.3428991747509,66.0964622855647,68.5088819644211,68.2889786261883
78.3884024625933,55.8663756139039,47.2188333234608,49.653989687678,82.5069302058327,63.8985872255064,68.4515106974272,67.7229073491067
82.3645502699693,61.8192948336619,50.036555613204,52.7071300295945,84.8340023722459,71.2929019518383,72.234836545929,71.0367247153534
70.7890527115989,53.5414535584713,47.0298425431751,50.03499933469,86.1702319067973,64.9143477439593,62.3471174562186,71.2319504771397
81.7765360277226,53.0179296487234,49.4203739910071,48.0711346405287,85.0963362735315,61.5494343271396,72.7388158716063,68.4358402862311
88.0865651705349,48.9631658174028,50.6127222501095,46.4929474348337,83.1356601532567,56.2109154557107,75.7110395503521,65.1183959769374
86.7808352980921,57.6397230325121,54.5566217952857,50.0110786040436,86.7495300413703,68.4294061101564,78.3610548571175,70.9657640625507
79.0867839865523,51.6046345213546,50.77755069779,46.2568544083887,81.1249014623832,59.9893622143077,72.6149250524108,65.4698503006783
77.5612621873752,59.9678418891582,48.636683747984,52.1384797100256,85.8954812226577,70.5448668889389,68.5870695898846,72.1634966791939
87.2668359475967,53.9182617719902,51.6822650867976,47.5292214968201,88.4935538846461,62.5932776353817,76.0157426073519,70.7493524739171
85.9725499021021,50.880316317886,50.796809814983,46.5755283913214,81.7805792903388,58.6003907274914,75.4615135027055,64.9298363828086
77.2257427843553,55.5161947845454,49.6165277583586,50.4253352136197,86.2762702266328,66.2771271231639,68.2997595493019,71.2819209985807
88.1243311551957,48.6035799907647,50.7782417208307,45.607211844622,85.2115852059773,56.8235799084968,79.0370918442393,66.5334813953449
79.8030014212893,54.7361233916763,48.5197278796432,48.9017386020744,85.6242729238101,64.0735802983181,70.2601509270391,69.9422563059739
81.2385388094186,57.0577973831665,50.4250775595246,48.4340928970852,81.6010354347021,64.7796775623043,70.8513536491578,67.1079112056183
81.2233628661958,59.3384520799333,49.0960573224031,52.0420925428397,82.5886494713275,67.1122874693424,70.6668126372416,68.4201609722937
80.7553015818067,56.4415181024864,50.3504869345274,47.6151949166641,82.5679367325861,64.1220997152352,72.2186048239628,67.439795258873
69.6893644403509,54.0404567555095,46.2158673952914,48.8204138488916,84.3233540508343,63.3729227140479,62.0887546524885,69.6313911284617
75.6626756815957,59.7885007393105,47.8253668621262,47.6555096143069,82.1878187931322,67.3721776476897,66.9200917205781,68.8732222245728
83.1436048032074,56.0891015841955,49.5627513163697,48.5702142264723,83.9472861454927,64.8587505648247,72.0302947358628,68.443264115176
73.9506007987829,59.6272173846607,48.5173546610238,51.2649237653825,82.9460462313973,69.7062902913372,65.3861385189522,70.1943499826562
82.5207431482509,48.1543115710137,50.5068742989349,44.8640667173894,81.4720624483227,54.0559185048453,75.6101159586283,63.6583005425924
82.242731142921,49.1859401334976,51.4598580154749,46.3116452845408,85.7069732314808,60.3437928713673,74.6690033790924,68.4559029054001
