"x","y"
1998.86088828526,2256.7317520987
2002.94805800203,2251.19442274281
1998.1925944994,2254.48574824778
1995.18666409738,2252.82198549606
2001.65496696228,2254.43095227983
2006.31478804215,2238.82491230701
2002.55769938509,2247.0725081096
1995.69716042946,2253.80260887363
2005.46937548502,2245.74950749723
1997.90096041316,2256.68381617192
1999.31016372672,2254.22524297318
1999.93631687421,2243.1213059671
1998.60889008668,2247.21922089779
2006.93951726201,2235.38132064041
1998.99927859902,2249.24656893695
1994.57433979423,2258.17157180242
1997.34095331523,2254.78944329193
1999.17626070808,2249.58862271194
2005.62099482209,2241.50746809056
2001.23632815541,2249.83606801838
1995.51024171261,2254.65443434858
1999.50323712163,2254.87496977329
2004.13236654329,2244.95591116376
2004.781915001,2239.81515948437
1998.15176921703,2259.24243335168
1995.83014748861,2250.39844042553
2005.51759458481,2247.97479188637
2000.54022614389,2259.24337040078
2001.02315254594,2247.4086483274
1995.40285075842,2256.8173325948
2000.31780491232,2255.12990912991
1988.35690585472,2257.08431593351
1996.44691491351,2258.17229759486
1995.78106217243,2249.08692499933
2000.78987889396,2247.51023810949
2001.71717756794,2248.67569290724
2007.16478816035,2244.15892978065
1997.81256363864,2256.00193075958
1994.79091701857,2251.79191606936
1997.34901016588,2257.37647686879
2000.33734126949,2251.78345701433
1998.09607625475,2248.83897842144
2006.56359416033,2235.82155163896
1995.89740539988,2252.21088940319
1995.47603585825,2255.98497223182
1997.26056599953,2250.51084560574
1999.84876370251,2249.59968027258
2001.41812754424,2247.25918294684
1999.26617744353,2253.40526080578
1998.19449449755,2253.45458121146
2004.00586141302,2247.17636548537
2001.39625768682,2251.55007123449
1997.48940497688,2247.68590257127
1995.1874196542,2255.89290218492
1998.10408293896,2253.73541599967
1996.88002207809,2250.24115972142
1997.12020664139,2255.52347588438
2000.76987977664,2245.68228365217
1996.80684547128,2259.40118236257
2003.93582587752,2246.17075537547
1997.9521890204,2251.27558587356
1998.72184332265,2244.36803675952
1997.60704713248,2256.6139091882
1996.40586112904,2251.39312880915
1996.51168282922,2259.92616677424
2002.54661885321,2244.41841151787
1999.48510380183,2256.98887457762
2005.125660767,2248.16935876926
1992.7725640676,2256.96375778477
1996.8317151064,2252.98851153337
1996.47941038458,2248.8216622087
2001.3000371521,2246.08780565466
1999.73754841355,2252.18754037277
1995.15341282469,2253.75689923377
2001.84966886309,2250.84351767714
2005.78375205101,2242.62930386851
2004.75889783051,2235.52540779927
2006.08793140653,2245.06898892552
2002.03769994937,2243.59116205092
2003.10522601188,2249.63194048972
1993.30970653624,2252.73037525325
1991.25912822705,2256.49358052804
1995.40548852418,2253.75034616078
2000.16138727706,2255.98904320944
1997.9754065317,2251.6504130043
2001.20439032036,2250.24154696488
2007.35265652596,2238.40796695795
1994.0816587927,2254.82675311684
1995.43662343017,2250.88396512731
2000.54644675437,2239.21814030604
1995.44289786194,2260.617024517
1997.19973231677,2256.20533166812
2006.96476894918,2245.68915256157
2003.45214952775,2246.52727317968
1994.7128147941,2251.19404061924
1992.36013100733,2256.22003427163
2002.9621384091,2248.28960205527
1999.78807558585,2247.43033284127
2004.60422530717,2236.54294717572
1998.60493796154,2255.15080085349
2000.31339700309,2252.6203612782
1999.63109700893,2253.95164273382
2003.47587562118,2239.48506548227
2005.11467574853,2239.9477265086
1997.99213962022,2253.84165485241
1998.99319829581,2259.14322548951
1996.55871302442,2250.84157630572
1998.12173673048,2259.37533495553
2001.26196326295,2242.38529376082
2003.92524423671,2247.81074191251
1998.86957583128,2254.95909245333
2002.32900451691,2249.73837736462
2010.10000937062,2234.45208330853
1997.53887671297,2256.56071782303
2002.65173054107,2247.77312695536
1997.55530523142,2255.97585013105
2004.32925724423,2243.01519016332
1992.13642734019,2254.05349118462
1995.71177058403,2249.07979847633
2004.57542852353,2239.50890083129
2003.93241399856,2244.41198259021
1995.651462001,2259.17570340443
1995.42421749097,2254.96029674311
1993.05002908865,2258.92634477646
1997.34163892896,2259.49830006572
1999.97634566213,2247.98378440054
1999.6090322996,2253.7561513972
1993.97071658855,2257.96521894093
1995.75087469323,2256.30670247522
1998.36856524714,2251.31127932337
1997.80332198878,2254.63282091948
1998.19012426776,2258.85823034048
2000.94542202555,2253.53128045225
2000.31625642178,2243.10120806928
1998.86114233688,2252.11557986917
1998.54766112132,2256.38059464766
1995.03491130573,2252.6389479052
1998.64117775268,2251.28785754283
2001.84158912289,2248.93797050813
1999.81302688643,2255.16106535598
2001.3679496642,2243.52969923161
1994.21453146715,2257.44368555464
1993.56007457407,2251.48816191519
1994.75342454359,2258.9654503508
2000.32128149745,2247.06753997721
1996.95040862777,2248.50031203034
2000.23613725328,2242.97317647918
2000.44981540935,2245.29698835114
1994.00738783998,2260.05153680686
1997.67334757985,2262.14094445252
2000.59541946304,2247.27656987687
1996.84419436065,2255.01860617896
1994.79869136814,2258.56078625542
2000.5205937033,2258.10357234074
1997.12732275237,2249.85540823355
2001.12924791372,2243.77913977115
1997.16988749407,2257.17101533789
2007.90463409179,2233.90068581993
1997.32392269007,2247.17334989365
1996.37424481195,2257.38798305178
1999.09297066272,2252.51952156184
2001.02125343355,2252.24287471756
1997.54320692432,2257.0999556503
1998.87836970939,2253.44790760659
1994.01794962421,2254.45707763863
2003.33935084063,2251.64450734083
2003.22068727883,2249.6515158717
2001.83661948795,2251.63796980486
2005.73566504174,2242.9960728246
1998.97433181958,2255.35273469934
2000.4625491106,2254.68992229783
2004.81121928862,2244.01452996617
2002.61751030262,2246.2040689458
2004.62588315091,2243.19456352512
2002.57822999136,2249.42375802967
2001.92291255931,2249.30993199842
1996.15556193926,2249.67557411459
1996.90014400912,2255.82473480082
1994.59246924975,2256.62284839264
2003.32121285477,2243.03472180013
2005.16842541724,2243.66940637555
2001.85462990015,2256.12051580086
1993.30046224617,2254.24906007133
1997.23170456093,2253.29216381619
1994.81806424063,2249.49850792197
2000.88418604736,2247.16837411331
1994.01865573359,2257.51048235426
1999.04067482512,2252.69717895405
2000.98348726253,2252.79908232448
1992.79872378073,2254.72927700111
1999.598515055,2254.63387476055
1995.7946490137,2256.54308592652
1994.02927143494,2251.54966648118
1996.40940141333,2257.07363870157
1996.79818924635,2259.29977572888
2002.41017619666,2247.37040346402
2006.1626181035,2242.88528429742
1990.47567064292,2257.90550178995
1997.05358766531,2251.3034296529
1999.4255350539,2255.84952715848
2001.95342045216,2246.57880944011
2001.88147320451,2252.33186798531
2003.67333300718,2249.7161054139
1999.89442315301,2252.45667079211
2006.8594688233,2245.00050527851
1994.82529924771,2257.58888779269
1996.0385877295,2252.2879803562
1999.66129522309,2250.28827103467
1998.29076713675,2254.63143153817
2004.34600642593,2248.98085820629
1996.90579484766,2252.9687061772
2000.11267973679,2251.85564796221
1997.28756246624,2257.07500105468
2000.21994022757,2242.45395562411
1996.98014452349,2252.5437648847
1996.7106964719,2250.68661157474
