"x","y"
2000.73589986988,2248.52228748478
1989.55868969195,2269.4792899501
1985.98295416064,2252.95375814389
2004.48826024284,2239.51015281883
2004.5259073184,2224.01081600312
2004.45764131864,2240.67005056583
1993.99504895101,2248.53060059722
1997.51818676053,2260.62030360146
2002.17682061547,2241.94311770488
2001.75653329382,2252.3219803688
2002.00962585114,2250.02716085663
1990.26307311345,2247.99570221993
1995.47993139957,2251.90666336391
2006.48739044558,2231.19741055248
2004.41151836714,2240.85020985161
2003.51904563155,2254.69688011555
1997.81702408024,2251.56023164165
2003.28859157131,2257.45651131647
1991.45163133462,2257.45354159683
1990.3983980527,2253.59538398525
1994.31665741193,2255.70880991986
1990.45015459933,2257.6794800439
1986.26242440502,2266.37765591952
1997.93177754356,2253.14653754179
2011.21371897757,2238.21229646264
1993.68207928743,2259.41960743515
1989.52314550778,2253.02747532661
1998.74476294883,2253.44938224718
2002.62228785088,2246.68627147827
1986.73337127735,2256.83916911009
2010.14157915688,2245.25473810758
2004.30348755149,2252.58924275483
2006.58916686268,2232.06354355749
2011.47808460173,2242.29049292394
2001.43014070545,2248.73910839205
1990.03430571826,2266.53330325692
1981.29543166288,2257.2017788688
1982.85122496156,2261.47730213032
2010.96834444798,2243.15493847223
2008.37064072866,2252.25069659139
1998.03525496439,2255.71342977082
1991.67427136414,2268.16155512665
2006.07933098541,2254.55853407104
1987.98610112437,2258.09353203095
1995.93084796826,2256.34571118442
1994.08295199942,2252.66271433244
2008.85341435442,2253.04276764002
2013.26427807713,2248.95493195019
1997.58102226892,2235.55453652375
2011.69800253942,2243.75344393666
1995.70258692293,2251.64769505048
2000.55690671262,2248.83389860978
1994.04432591086,2264.08340572393
1995.95328835478,2252.94294400026
2000.83610701212,2254.84825577885
1998.90383550115,2259.08720677137
2003.69254904888,2248.98131189936
2015.66196524482,2232.51371483873
1983.44764561747,2267.2216792522
2004.78902236293,2245.43952543895
2024.48691750646,2220.23424336633
1997.8731613892,2249.8357524932
1993.24856344529,2240.99162771256
1980.53783237012,2258.23288787603
1982.3442607921,2259.18124241081
1989.08920853745,2245.96655750011
1998.20217629083,2238.47561667471
1988.78123379674,2258.78550521995
2002.19642975222,2249.2375320934
2004.7009038214,2252.15401569616
1986.57390597561,2271.44950913077
1988.85932017851,2273.3714661357
2006.76456456139,2243.58776887163
2014.63388238225,2228.15930840022
1998.54512126714,2251.78299852563
1991.17990642099,2266.14996438297
1994.80056412637,2239.28835780463
2004.55272699182,2230.86496929577
2005.87419937944,2235.48870331959
2003.78696619282,2233.93479422276
2002.12633068022,2228.94415315816
2007.16547659558,2245.01416778789
1994.95497711738,2239.8592721782
1994.80217967296,2261.97432196832
2004.76388602266,2238.8437789085
1987.53014389284,2248.98364887982
2003.0594990692,2243.22775458292
1995.57692493991,2250.72123254898
1986.42506998913,2251.9389479231
1981.26942593248,2268.25041898662
1993.54125240189,2243.82327192019
1992.17904898099,2248.15894988959
1990.52251479744,2238.99661293272
2009.29700464014,2241.68380498384
1982.64865082297,2260.14673212937
2005.448895544,2252.34782255715
2006.31941539267,2238.47008056768
1995.05610869282,2246.93592813451
1994.10641507174,2263.2653104098
2006.44430900733,2247.5533276167
2003.10284582406,2242.58994142755
1997.23534660498,2247.490921208
2018.2221481325,2234.16297565414
1990.57613767208,2250.84459990277
2006.26169216429,2237.30273196078
1991.25061116845,2260.18989510503
1991.09927765722,2280.2667034573
2002.41409048672,2248.29530534847
2003.60975957489,2244.05351427738
1981.21142530901,2254.79331181705
2020.56078509981,2240.09140976782
1997.61016891336,2251.68884704879
1995.36381491749,2243.10075475872
2002.48141891723,2248.40131962534
2004.78886944765,2235.20149488677
1998.88800774411,2253.05258563297
2016.03850253549,2232.88786021395
2006.74291295847,2243.35084467198
1994.46475303488,2251.32293302145
2004.7014633997,2251.43238125049
1982.86996933227,2264.20630031357
1998.73748049454,2256.58773274519
2007.20467878764,2255.18014395788
2000.30559753891,2261.13459960756
1999.62837900984,2241.11559379418
1986.52032426897,2273.49353003082
1987.51587447816,2253.172831819
2003.61354191741,2231.30093972819
1992.60818336268,2263.57042475255
1984.72033244645,2245.03073833396
1990.31604703647,2252.55969310892
1997.25048228098,2252.42522519551
1988.99948804439,2268.31622486971
2016.50067033659,2236.04402414907
1995.01898175196,2245.5441967992
2007.36196067582,2243.52260006483
1993.78227555453,2269.95629089711
2002.08794352523,2245.74685008933
1995.10486878037,2250.58286048312
1995.68729227292,2257.48608328678
1995.62794981467,2248.36299163552
2003.45857656094,2243.27772877566
2002.97847564662,2254.14871550856
2005.91131188569,2236.89047200649
2016.32418415347,2243.72335349244
2011.65092061255,2251.74273538087
1994.43514689514,2242.08372785501
2017.10544536439,2228.81525649139
2002.23183521256,2241.21800461728
1992.45766031291,2258.31919363723
2015.78022480073,2233.03157397115
1989.68432797178,2246.59593475159
1987.09424498541,2272.70718268556
2003.35608538265,2242.35870548337
2010.51039193122,2262.35189860656
2012.37880826352,2232.60306007613
1992.74863346408,2269.42232939105
1992.42445138311,2267.38388832922
1989.72991319997,2252.04071181108
1999.95044219474,2256.39536899886
2005.74522183544,2246.41213156038
1984.72899772738,2264.45348359754
2004.21240258642,2252.5386194077
1998.77654106351,2262.55244050006
1984.73860301662,2259.73508631632
1983.39468335839,2265.38400765977
1997.409991646,2250.641101447
1997.28127919065,2267.42336316279
1995.30765798864,2260.11204371977
1998.53171306088,2243.82058617325
1977.36047380352,2270.92589459405
1999.24429437701,2250.84905387305
2001.43488123664,2251.42886969062
2003.30757388112,2241.30530683435
1992.36197303406,2261.5387054659
2002.16047171656,2248.12677371046
2000.94456391041,2256.59758612034
1997.2627613071,2260.26399075812
1989.95138160235,2257.74592295143
2012.61725381275,2235.93789107112
1992.18179755442,2259.84517717267
1985.87929346973,2258.57522121316
2006.40506982138,2256.42965855852
2008.60328968088,2251.34506880666
2005.05538505409,2247.06375223233
2001.93545849729,2228.61406290293
1998.63334279452,2254.82759305656
2014.01213230603,2247.93874927245
1987.98407626302,2256.81931771938
2003.01658807579,2245.72641490174
2008.4154271599,2241.60813969616
1995.86253498862,2261.0557718621
2011.03964965972,2245.26411845918
1998.3469252654,2249.62111364864
1997.9759297106,2250.66614449127
1996.18464532549,2254.09131496837
1993.55841036087,2266.15624938636
1998.3652241364,2254.7098281201
2005.53042276668,2250.92633630399
2003.56328220763,2238.62409547454
1996.03773498561,2244.60134996739
1994.47707296386,2235.55949837448
2007.27048295348,2239.74753774882
1992.72708778787,2261.75583076237
2002.45841907131,2231.24896972821
1997.59499568597,2248.83458538866
1990.82739309253,2259.28536245165
2004.53324336019,2253.087746418
1997.35024766119,2265.59886467266
1993.86126079302,2244.24455349415
1998.16077182937,2240.85877811632
2017.76995954819,2225.33594827312
1991.31791683824,2253.40529168731
2000.95842462293,2248.0904196404
