"x","y"
2006.25141671503,2236.10303856155
1991.74354391686,2251.55990070426
1993.29470172876,2248.99957354545
2001.03389806126,2253.30067255811
2005.45337422617,2251.05137998632
1992.42644787959,2256.56937415432
1996.32192188195,2263.66565607954
2008.12878793199,2253.07576431296
1989.77879300295,2268.45963489775
1995.19787751052,2243.72366690358
2000.49896030568,2234.85620315513
1993.64729454736,2253.20761110072
2000.0362882623,2247.28423509435
2013.7475929863,2236.3005933641
1997.80175769332,2241.03289105285
1989.84037062928,2250.80390952439
1997.29503456417,2257.7915855837
2009.35305616909,2237.4599218146
2005.01738805685,2255.18238872609
2005.21557286625,2248.83925283098
1992.58373436492,2258.411877925
1999.89856476039,2255.04541732213
2020.74356855716,2239.92827440882
2006.98237705816,2236.89656026178
1991.25275463023,2267.77612409839
2015.05163518152,2249.81333337808
1992.89491199402,2258.98864186961
2017.41965938308,2229.3021877493
2014.15711739776,2254.53149498275
1991.08100546468,2255.97763803996
2005.76867006004,2243.77642063867
2009.61600173074,2250.88606595451
2011.82859794102,2241.43225038636
2015.15608390343,2244.3414695423
1998.82411806513,2242.00487143119
2008.6091289417,2243.02680215592
1990.43336691713,2254.519262878
1990.26722103236,2249.23956327589
1986.34517152635,2255.26287908246
2004.77962490981,2246.00830681652
2008.87972421363,2244.98070088382
1999.65091762067,2233.86507592483
1995.70407650151,2259.36182740841
2000.68529236159,2252.34989433078
1981.73533335637,2265.06314890276
1994.0785646137,2264.06604621395
2012.82963898467,2240.60241495971
1996.75132806928,2249.42502476302
2010.54428052517,2237.4240658457
2006.72633906201,2243.44777816922
1996.45098083062,2263.03132290163
1994.97497220568,2264.77932779737
2004.27598000001,2239.58651114392
2008.03546702134,2238.04702186047
1980.86809139433,2263.59905730286
2001.10298476578,2251.96920193839
2001.09487887583,2243.54048332139
2013.79090465395,2234.06418580792
1981.03671900075,2281.56452099642
2005.9385149319,2238.14688277878
1997.86088661478,2257.15663492619
1998.81727352209,2263.65310895641
2002.7841063327,2236.8892713711
1979.96854417671,2266.11991607026
2007.68379064487,2238.58620399936
1998.81722733072,2244.13035536247
1998.72107062166,2255.42639620212
2018.44149994295,2235.86850653177
1998.41523762801,2252.99788493956
2005.89962544372,2243.38544649069
2001.91753549939,2248.41362736056
2008.28872907879,2246.34391414552
2004.47197103097,2245.3752437954
2012.15302966445,2224.02721639912
2005.18794590728,2246.48628069738
1962.75651144721,2270.089808052
2000.85247106792,2252.57781983027
2007.44049280856,2246.32680275664
2000.58057355272,2245.34807506563
1990.45500140183,2259.46943151506
1992.04670958777,2262.08927987925
2015.78577607998,2224.55004989094
1999.15927116751,2259.9015634511
2021.5085623541,2219.10697151976
1992.19527152929,2267.95424948651
1992.20744196392,2260.76457153558
1995.25185865341,2249.69489528371
2001.99731628451,2257.73536861312
2001.95397249568,2254.44971119455
2003.6074683154,2243.88845081651
2007.8255949081,2255.6510774223
2001.81964032308,2255.16589098251
1989.9671306154,2270.17601238899
2004.84661769913,2248.94271631522
2006.4992545311,2230.98377437334
2009.84681584944,2240.22203139168
2010.54162651452,2235.94363772765
1999.00379240336,2229.96166943465
1998.03131173313,2251.20480153494
2013.42200468397,2230.51437961204
1989.83089611358,2268.61074643952
1995.30354355546,2263.75183355473
1997.5216522542,2262.14217821941
2005.77861128998,2252.21143389772
1991.96939359017,2254.90009336329
2004.05039918788,2240.92400157903
1993.62545209226,2238.14183119459
1981.05931313034,2269.0133526203
2001.03316964071,2246.91999120727
2010.88687531137,2241.97495515318
2007.04249954195,2251.19416308135
1993.81599420991,2254.40438163734
2012.62695111521,2235.8626250057
2007.90042500898,2241.61307295029
1995.55693602463,2260.95817941969
1997.42514903282,2257.18900748072
1988.91653708508,2243.83192865385
1993.08936221384,2246.3618485194
1995.71668601492,2255.33922667846
2018.89451450709,2250.80817871245
1993.71061449604,2246.66795088438
2025.08916918794,2219.02197943647
1993.06514526675,2269.09414013512
1997.8446901204,2263.53832785772
1989.44183828108,2248.30649897483
1992.15548536916,2255.06970696711
2001.50026669757,2252.20022325821
2002.38081460865,2256.79308936476
1999.90914726123,2250.36178693372
1988.09886315437,2261.40552397501
2003.10831182878,2253.78136593242
2000.59661649298,2256.41453916771
2006.26704949804,2244.02463660133
2007.12348815144,2246.42732939372
1999.76894388602,2259.52827892072
2002.1057836956,2252.27502488463
2010.07738430439,2235.9306825956
2011.39831024152,2238.46205261067
2000.78003669075,2258.60074118525
2009.3173858594,2235.96896147039
2008.05258399372,2241.15114800716
2002.50175000378,2246.80661431904
1997.0240595172,2245.12867077888
1998.2217250414,2252.3670536979
2000.01560968472,2244.27340173856
1994.38385644835,2261.15824255736
2010.97401343778,2239.23126102931
