"V4","V3","V7","V5","V6","V1","V8","V2"
68.1497736615795,69.5783017377525,57.4439768845876,49.7964844862861,51.4530923687762,68.0550018253059,78.1047550424508,83.2754575884044
73.1087586901536,70.8134883864049,59.3218476593144,52.0572517159466,51.2309943242124,69.7459920473107,83.1951344206108,85.4622757957678
69.7742553088951,66.0491771941226,53.2770941074503,48.7393648099729,44.6274195314227,61.4608579977556,78.9059103405158,81.0960402796702
64.0200437568612,69.3086878481869,56.6116762351688,46.8818563393751,48.9116496538083,66.4062036035749,73.5659518882369,82.7456622371214
66.7113082664369,69.7610788057028,56.7372067674522,49.1413572427767,49.2532185449837,66.3054569616559,76.2877452076687,83.9906582192817
74.7029145828105,67.3502016446637,52.6597023369888,52.6657181545014,48.9602596508124,61.5401331524869,87.3573453233707,84.4586979619479
74.2044236853363,68.4136689210861,54.3634833888357,52.7639704127659,47.9883142715536,63.525376597125,84.7092772457325,84.8264401165908
76.7866938402067,70.8281000104443,56.1214257067627,51.7271539802647,50.6915648962034,66.2282464038331,86.9138668934602,87.5137117694784
66.8555816130472,70.8559494135528,53.2779467717064,48.9071833729903,50.1848765021439,63.0925109185238,76.2335382879308,86.9863821494466
69.4836075420904,70.3052643249298,54.7136559277156,52.7691991574374,47.6742639018956,64.5112019398778,78.8252565291609,86.3852374081571
76.4819901046923,67.7665470889613,47.9738941894342,53.0004131512152,45.3426514454818,56.2778012152244,85.0987452095547,86.9230609177082
76.405223716547,70.9678301680479,53.838281796339,53.8934783145939,49.7573937654621,64.9290581727029,86.3264803128531,88.0895241584049
71.9130289350659,66.5156749275369,52.9139482519637,49.7633241353004,47.7540534259271,60.3093016625057,81.2898386900547,82.8406469563838
68.2573301815588,72.803753604619,52.971094126746,51.3136569169053,49.1876646435126,63.586314285806,77.8765159416083,89.7672366282073
75.9087501181412,68.5250669632582,48.495704968546,52.9615772797904,45.8340302452444,57.0055887477074,87.3196736483188,87.9765473644671
67.2948091764792,67.0866800725622,55.811200151514,47.3640467575618,48.8111802155033,62.3826810307159,78.7981667421364,82.0133421298915
69.1796751701803,65.5033351433184,53.099498326175,48.7624756681618,47.5485565553007,61.2405270787226,78.4720509378847,80.2499832631009
70.7981160708684,68.4614469892547,54.3253253261796,48.4662523562589,50.0839760058021,62.8017233293641,79.528733840993,84.3022928317456
67.1008348645279,69.6546985914525,52.1203552175797,48.2883130791432,49.6944438597522,64.12781824681,76.9013487644984,84.7914713915076
71.9499236903646,70.0895855781381,60.7076733621383,49.6168791400017,49.2559036590519,66.6414268948709,82.9214219397709,85.2689426088186
71.4396102527108,71.6412237221244,54.976447391274,52.0069296465387,49.638549445759,65.9989107866448,80.0767990043723,87.4930920577115
65.1233570345973,68.6244665540231,54.9179977343644,46.8983173470986,49.6625936703738,65.0965330440942,73.7436383192537,82.4837756741165
75.0921791882277,70.4261192682805,58.7414065772699,51.4384713338964,51.1817038509971,68.1451255900303,82.8573099196457,85.4439313104309
75.8729273510034,72.3790616899788,56.6948260927281,51.0011248475257,50.8077830221196,68.1672595150808,84.920050187691,88.4082109746249
73.9746644767815,67.2389271381977,50.142914532522,52.0205382781717,48.0373761028903,58.5064349098243,85.0673838767335,85.004820231123
76.9035374146413,67.4192999053546,54.3372147084666,54.071611515362,48.3589248148274,61.7666112944264,89.9778982717812,84.8936950349964
73.849218892183,66.0237106989088,57.0045755664821,49.2018474287562,49.07631168211,65.4262607514116,80.9742436787854,80.0668097256684
68.3733820762251,66.166943295006,51.8829123882634,48.0098141680065,45.6822573211352,60.8332036333616,76.4158345310936,81.2354681221373
71.0903452560187,64.1361713292922,49.9428739270647,50.4385908956621,46.0152007352977,56.8045203365703,79.389210574876,80.6733040732637
79.7444675199482,67.7988815323059,54.9370864488027,50.8650349999147,50.2199839493877,64.7693624646721,85.5090848465139,83.8150720393422
77.3133750476407,67.8537945329876,50.4241234416893,50.9388295738278,48.2895807433972,60.434310462645,86.3034269793686,85.1827506548879
73.4044743858037,66.0426514888237,51.1945694650527,50.3509571504594,48.1218060988408,60.1590559894413,85.3368235405898,82.5856100367836
79.3865902813706,67.4316996981577,51.557702754359,52.934305433441,46.1782980853092,61.0409802334165,87.8189397466294,84.8829566436366
73.4723911351859,67.6587176324733,52.643053720533,49.3723421185985,46.4027518531835,62.8034871058841,82.8200339783992,83.7128571760018
76.854316027771,65.8530097617475,51.7750505236209,49.1775469603545,47.778387621987,58.9785549343302,85.0466311614625,82.9092406838324
70.3808394784357,68.3109609432368,49.6235989840874,48.7184376066742,47.1243305820952,58.819753850325,78.3339166932761,85.3827132101614
75.9170829334211,66.0279495962337,54.3256985690577,50.2382615584935,48.8729924937303,61.0173365946154,84.227984986957,82.2857729419863
69.2435643754208,68.432348965201,54.0449528115163,50.6146075818792,49.3959162453544,63.4916935054585,80.50537370194,83.8349246601645
72.9552112800024,67.6739620644336,60.7509637675419,49.9509153043783,49.0700590442444,67.2112299272851,82.014581749043,81.8877012381968
67.1495140433734,66.5016882671782,47.165533911796,49.2833467786103,44.3368619666177,55.23735496916,74.5670943688705,83.8792356360703
64.5490509417908,69.0445588136168,50.5145922101681,48.0427907922337,48.5854011838739,59.6181420163832,74.3503661587239,85.4080947624753
73.3707109359064,70.498829693769,54.2220384082596,50.3161573016797,49.6361640670103,64.2734423132783,79.5003901821543,86.6859363319302
74.8332319771562,68.0369304152264,59.2997760761108,50.7815122736361,50.7414747273461,67.1756814467092,82.9553615071214,82.5258235430451
85.952605922102,71.4977923681579,54.0020083800037,56.4510526197074,48.2296607884516,63.198628206414,96.9086182809514,91.3216447019587
80.0677744703385,72.3071512051491,55.4787755110811,52.778726820763,50.4245343364309,67.4071432814351,91.0858626757,89.7358644813827
63.8903431826787,65.4471625391555,52.3040014211207,47.4471014561033,46.4110203484429,59.4957965067159,71.6996407206875,79.9138460039215
74.0195432735129,69.3079990832906,50.5234675452231,51.2227420921447,48.8964159963587,62.6224541090149,84.377635051478,86.2213805555763
78.4273570427739,66.3267137156654,57.0641469208729,51.3027491095944,48.7693917851711,63.8643273318336,88.266852107469,81.9854462733124
72.1508610514232,69.2508177854199,57.3574825089108,49.4675432339413,50.915352886624,67.2757983167768,80.7663003851766,83.7887178846347
68.2404924211194,68.6946818162852,54.8314624308282,49.6392967164867,50.5088267637854,63.664661268758,76.0163087739542,83.6334483046735
80.7965058524963,71.5755379418903,54.5747502470631,55.5614636966522,47.5983668830847,64.9941764199488,94.384447268875,89.9942610636509
73.4833175026423,67.5522665892424,53.9047589712112,52.3570265212504,46.8976279968127,61.1657045450208,85.4043412547617,84.3708493922199
78.8096506791572,71.774638667716,56.926970908693,54.8602515756602,49.5297744738915,68.944159196693,87.6832647903409,88.0486467644505
64.8102498198644,68.7902816518668,52.2440375516436,49.276449762417,46.5129633201362,61.3481314869184,71.9526696987571,84.0235244274156
76.706822389556,65.5452946355518,54.7983488521002,52.2037602613431,45.9116018768278,62.4130012450921,88.7250545642061,81.4963553036111
68.3943423814062,67.0529979111544,59.1055329023105,46.8970837418096,50.0207992026463,67.5237866745257,77.2641683443308,79.9259927889131
67.175492815535,67.9363413149915,49.930332991961,49.3461140752683,44.2855006927581,58.5260063870283,76.8617804490985,84.7439876316626
73.7281388095708,71.3058990536379,53.3092264912145,51.4978953763638,49.1454531384814,64.33026178026,83.8603767802463,88.3364117122646
72.9091249190694,67.6994241554455,54.693338269265,51.0148552289997,48.3513109834639,62.4861368440908,85.7715557259302,83.944325963116
74.4026095385565,68.2643625610997,52.5843839647862,49.6132867350076,48.5268587640302,61.7110073252729,82.9102626396746,85.1283547083111
72.4668956409495,68.9447867527327,49.2519592726094,50.7206759377237,46.0427125403095,58.3437257912551,82.7809683415168,87.3216082865151
64.5132281179046,67.3902924321365,48.1407293055055,47.776558026047,46.8730818691984,57.5699206322878,74.1080044181216,83.6084884953999
68.5116017813066,66.7431014121849,44.1399848516969,49.004072253496,45.5970320895052,53.0259759913901,76.0659531278347,85.3071265970945
70.4176291064821,69.804742121274,54.8179989379837,51.2919384573049,48.5375570482092,63.5551440674173,77.4670572739673,85.8727548586343
69.9913902044425,66.6256997043423,49.8791255890836,48.9041652518453,46.4210437902326,57.7286501774844,80.484760090685,83.6270752277874
69.5275881871111,67.7628341183088,52.7055679489257,48.8788411614471,47.8951671465226,62.1261736956421,80.5016215658528,83.358431807666
68.440016893834,70.4794749903819,54.0052475183404,48.5241290731735,51.0135519017896,63.0360711959515,76.6880381773166,86.4681893169304
68.7502368712257,65.7757015600225,57.4665185138895,47.3759063498565,46.6714488953887,64.8747428333143,77.3943044861209,78.9868709361907
73.0677824933327,67.3382795033533,53.5204922617425,49.8309577173037,46.4008168480605,61.407571113295,84.3633435353572,83.8041642589103
71.5739188048597,72.324053109164,52.5602891268339,51.0201667749864,47.6369282405704,63.7222010495588,84.6060209773192,90.0412954538076
74.3534978255443,68.3277081402281,50.6787374863973,51.8030807555769,47.1509394731222,59.2160241644083,84.7157505031705,86.2958903104635
70.8454328069666,66.8367923231996,56.7325379514255,48.1567809129958,48.8937677406264,65.2085468479076,79.2136608371572,80.833704363796
67.9936232628199,68.108649546935,51.8364564956735,49.1641359164549,46.0903474854442,61.4060744133474,78.4630075670734,83.9002379446266
66.8178488106205,66.1086701446581,57.7176362869346,49.3147864501543,47.9634007317207,64.4993073313378,74.1909704277816,79.3689799283658
54.4699623164452,67.3297889291432,53.3242958775471,41.8601722139728,46.8911947053449,61.7458044946269,61.3181255994224,80.0164208274991
76.7779290093422,67.5121563480424,52.71892467531,51.6972068763144,47.322396728919,60.3912796993762,88.6591355101218,85.1998249223693
68.9050610907379,66.984320987522,55.3957911129313,47.013231183897,48.0784181637741,63.0379446136871,75.7973337538581,81.4066370639622
59.4794931551757,67.0679523361161,51.9522336686037,45.2842581956944,49.3619075198921,60.8684652253509,67.0155907833572,80.9223026383133
72.6091766205553,68.1661507695781,53.925650319573,51.487051954859,48.8265975732179,61.5140636923526,84.4171396945376,85.1743225237545
72.0467053120351,67.5471552267601,52.6675383531446,48.7283930850311,49.3595002839524,61.5394951065807,81.1517907354457,83.6079538068044
84.6098549233468,69.5674027898441,57.4546980008225,55.4272344155726,47.6884246277488,65.9159405468175,94.563217572845,87.0063777979948
71.0674726769241,68.0018694981259,50.4921252323405,49.5742781179939,46.2844029034563,61.1458034951964,82.0657043020927,84.5210843932569
60.9364962532201,68.2290207089691,53.4101576533135,45.2292341385123,50.5908773860964,63.0626076795689,69.8692111332206,82.1491251333175
78.5888171140181,69.1283246147732,50.6850347878211,53.0552414644881,49.8768259653346,60.4690557080733,89.0407977892887,87.8385825470623
64.5697898388289,64.8387116241481,56.5950485451128,48.1107580592305,47.5249375528006,62.489703899557,74.4921538425898,78.1903375620465
74.6113137429892,67.1994217493529,53.3300226455495,52.4681170398035,49.1226766010378,63.0237597712715,85.6250467393738,83.3086062165153
83.5090048375745,69.7343327038604,53.6352906643033,53.1476455927141,49.5681487564326,63.9898284683952,94.2093097621931,87.8805031881487
60.7956504531802,64.1159079316006,45.7512542025253,47.0748071671436,45.3814967964828,53.0163118252562,69.6719257578302,80.1952271083593
69.3614512460045,68.7364641033638,57.1123790731115,47.758081402529,48.8152965943103,65.8703078022782,79.3109806774503,83.3156439996374
74.0449004971582,66.5746510716619,53.8548746494343,51.4126165458376,47.414126913239,62.6054678575428,82.5954862811881,82.0961293371704
66.6176710081156,73.3357183833597,58.7123305867576,51.2430782611713,50.807701353429,69.4838464355412,76.1864546439782,87.8854881737999
75.777434300602,67.687314418113,52.5951217685691,49.8797146835724,48.5196805276515,61.509814193688,85.771185841134,84.4047045358956
68.4189369734722,69.9939381830542,55.4351251149214,51.4784280429106,50.7530469748264,65.6807194301475,78.8276286799036,85.0328100469322
71.7523972312411,70.9765080924081,53.4146848740632,51.8698966501959,49.8717449579793,64.8609574500037,80.2208115599024,87.0516974344678
76.1687943600675,70.9791987910325,55.9984366413049,51.7079261198397,49.6805024529471,64.8712889265337,85.9453536822093,88.0369343164218
78.3705040800264,72.1250878158493,59.9136228846571,54.4261845996158,52.896900282523,70.1101850052943,91.4192722579838,88.4282898472998
76.6433230791537,65.9439697607616,53.602460255606,50.947090052818,46.5277360293282,60.8263842534841,85.8844658439768,82.4851635193566
70.0282136203646,65.6415053562652,58.8791709471626,46.5876200908073,49.5329327241609,66.0827255979297,78.3732432343671,78.5736084120379
64.3029167575508,69.7367935170753,57.6822534231141,48.6351461871173,50.3005325245636,66.9554617155856,75.2982992069377,83.4219868727131
70.2723759535527,71.9651429472676,54.7751814238375,51.9072130982236,51.8744834826485,65.4954213428668,79.9457925019037,88.2533584423256
72.3375262783587,65.2968559816961,53.4309786255467,49.2359639071777,46.2207597994616,60.1649304547995,80.2992811697542,80.6042639212435
74.385611773552,67.4993212351676,53.6984183031519,50.504509742915,49.0280486877281,60.4835136821029,83.462165978793,84.4477751624678
78.2502739646849,68.3076716656973,50.4116126932634,53.4676247833296,48.0553854910006,59.3161592353016,85.6453909062513,86.5910583521524
68.1594171493834,61.5090285784617,52.6747938057605,47.886709189945,47.2816757787443,58.5996785532627,79.1860153700404,75.4791722858248
74.3445739291739,71.9467997270728,54.5657642133034,53.7734366715951,50.5805690377692,65.6425280219889,85.1383351588356,89.0198823485472
67.1933278158861,64.9382651245888,51.7307014550665,49.0620470751889,47.4310479336795,58.9321706318708,75.0691819109424,79.9210476392317
79.9379646301149,67.5431540916508,55.0416484119506,52.1039835117725,47.0113635736294,62.7643733606662,91.2850771235317,84.7747891864031
72.6994442378844,66.2091916295677,52.4367478722003,50.2501506423401,47.4967530238646,62.2937794996797,82.2905120798262,81.6573840892713
