"x","y"
1994.96194286298,2254.99042449223
2002.86402164657,2244.82505827651
1998.45912530038,2249.9995000993
2003.08154009008,2253.03370647792
2000.1293032858,2250.39232123705
2007.39780210865,2243.94791774388
1996.23273897588,2252.3976377976
2004.91765409655,2243.44592635933
1998.95200085741,2252.91806931209
1998.76790649368,2256.32301061164
2000.2623618651,2250.41821958728
1997.93285571527,2256.5382242514
1996.06047395747,2251.3179671521
1997.12958888063,2254.92246626152
1991.87684006711,2255.3956447398
2008.44313356097,2237.7761028445
1998.49689755478,2255.24759455808
2006.19476628179,2240.64580711048
2009.26141008567,2242.54915941674
2007.79350982825,2239.34528667341
1999.33199447177,2256.91571371812
2002.02675103878,2244.3305129931
2002.48671490304,2252.82409289722
1996.13961783862,2255.52580725721
2003.69774412286,2243.55422816195
1999.92154716615,2251.89843954171
2022.07583966084,2211.64729995077
1994.97214454267,2254.59102689086
1995.3497465393,2256.93370590347
2003.66963576419,2249.81721099785
2004.07181909059,2245.23227371824
2002.51456345082,2250.75663270766
1999.11935739456,2257.5022261887
2004.60028594176,2249.10726006009
2000.56984650336,2249.48306623027
1994.15030500513,2251.84896292272
1993.95179948462,2252.14693717302
2001.21619967378,2250.20408062754
2001.46977332238,2248.81300035829
2001.59210847719,2247.22307358272
1999.68984452695,2246.54311682285
1998.65523752427,2254.64132388777
1993.44100490836,2259.78992864002
2001.58697615503,2256.57151229365
2013.17590468916,2231.06119108322
1997.38761576033,2256.72687598829
2000.35724880416,2248.81005830685
2000.1159383617,2250.69849151764
2007.54714919396,2245.60176329917
1998.60078681037,2256.2012690823
2001.45989356475,2245.65378967334
1997.5715544195,2258.41834640962
1993.31551582612,2257.64044593457
2008.18573263467,2242.3934898075
1995.97978723138,2253.90361081882
2002.61107807821,2249.57090577835
1996.27770372875,2256.94955976993
2004.44714437298,2244.40651525112
2002.76211046054,2251.9551294534
2009.36601539549,2233.39410056978
2007.38728706195,2237.51087956006
2001.75707294166,2251.13328038978
2004.54290252414,2242.19902500126
1998.68518104842,2253.73226668627
2000.85635963769,2247.64796754926
1995.75301101011,2259.21144432242
1997.96176028392,2249.29945428114
2005.50966578389,2234.27893578984
1993.51793249865,2259.57415686741
2009.99471983791,2230.64366717056
2001.22047094403,2252.65832438113
2005.36160953331,2249.91450418749
2000.81232105382,2243.08553657016
2000.23525787803,2253.44953893376
1995.41194092441,2250.48690374399
2004.73688739058,2238.75192179262
1994.86041536364,2256.95215952724
1996.36932140577,2258.37673344049
1994.15537001942,2252.44788646568
1998.99286532555,2245.67745698799
1994.34072586876,2255.62844975989
1995.46438425434,2253.2417725143
2000.79751088594,2255.91958908562
2000.57714108688,2249.25738723858
1997.76660322443,2255.28354781658
1998.96852992878,2255.78757436178
1998.60059403589,2254.52213566594
1995.06968567123,2254.02996185055
2004.58446050945,2249.36686111419
2003.40353073704,2244.9404595549
2001.65678850924,2249.58279067377
1997.81122418727,2255.42626682237
1998.21555225268,2254.2768236817
2005.32370638089,2244.13508389942
2005.49299769161,2243.85461682664
1997.53447430726,2253.16082450224
1998.92186700892,2257.89408353432
1993.81381984484,2252.7142133692
