"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
122.002062797923,83.1755688987935,89.6577539869334,89.3857455464506,108.286527556743,102.438874821938,98.2713382330187,104.471851548377,86.2019789808398,106.316871577173,106.311392779511,96.1655323041052
80.3261716002388,116.868461808278,91.1019128708392,95.2402421640996,82.6275937988667,105.552093730715,113.479525890169,100.058061819547,101.421855559953,99.5493103900145,110.231587472104,102.330606684459
88.456384312806,113.044131347165,98.6602802274916,96.7311397601418,92.3842467689493,103.598909172851,108.289502322641,96.9615429549961,109.196476814329,104.627186543748,106.297877087621,107.142272928418
94.0758754464039,101.272222470676,114.472484847985,114.112196303739,103.922862318282,93.1876349171512,91.0517605462826,97.481392130443,107.196831092364,91.4160441968537,85.9024950974203,98.4773989160015
110.035714213128,92.6560865695595,92.2579800579473,92.7572055471224,102.122351464761,102.416086939619,101.222300213696,102.699678728391,91.9312178792889,103.79189756185,105.552113306644,98.1087712570215
102.09831692107,103.59453826598,106.184397885363,98.7203088392921,105.474751599503,100.516444277847,100.028486580154,95.1328411773772,113.086657876539,108.597140269251,100.505053995867,109.341191141108
98.6846086194132,108.426119926643,113.7007690375,102.204373795828,107.790315955366,99.2071031216573,98.7436394841146,91.3621599775864,123.582072336225,110.702856525903,97.2914429269948,114.704092113992
100.175213480327,104.052527922018,108.942560981612,101.927435714077,105.664165498781,99.0470569295253,98.2750721430316,94.8424713402265,114.000202922777,106.111587712652,97.4693084811515,108.494504039379
99.4540138765328,106.02921003826,117.372789704373,106.399055285038,110.117576852171,96.7819468814674,94.8669398682979,91.4914128887796,123.135088845909,107.386840029399,92.5194371718236,112.616447435194
110.145181732369,96.2894564759767,92.96100716126,89.5175054538812,103.056732074138,104.246406835649,103.862835270939,100.188733317348,98.7803433028941,110.045380281648,108.880723544524,104.076497621243
100.847145278707,107.001113153242,95.6984248998523,89.295211684995,99.0922078449879,105.850918791189,108.518013881334,96.5211219744413,109.487015217105,113.678514394256,111.228776543735,110.982479463432
108.187001512288,93.9692979745781,106.810125663738,103.124363208115,109.099623407549,97.0994895146843,93.4262423912096,98.4699411457884,103.495234092845,101.506314359933,94.3814826292284,101.256494278226
116.989030857576,80.9534862472635,91.8731649655929,97.7413769316431,105.55469885084,98.5192338809717,93.7246587676426,107.268293049066,78.9171579150502,94.6153863812442,98.6641549215769,87.5233996331444
89.7677282870635,114.886333304669,103.563957459118,97.045867136649,96.3381451656536,103.309892154937,107.37558504522,93.8744706171959,117.488989188461,109.193598201128,105.392003467256,112.573355906686
128.191634682536,77.8704654959521,107.202525509486,100.984337245691,122.035184697175,95.2457716244921,85.5640928762049,100.231761581846,97.1546648754806,104.754555177937,91.7410182838824,98.6496711566652
101.437198560862,104.188547555972,94.5215019281675,90.7471627881004,98.5109694917418,104.916533140199,107.030071829247,98.3706160657935,104.397470161409,109.943867809769,109.626987777206,106.984766326019
117.370423768181,97.6840429110336,107.597894373059,91.4926872476118,116.781402724334,102.288790402443,98.677112784564,92.1818268385097,119.979505229417,121.77713820532,104.287806636902,117.587071732426
93.8666329993817,97.632152905481,85.7738523582964,98.2689932193296,87.1881215296625,101.659261769947,104.454594633125,108.050581660281,78.5945135177396,88.2399384142217,104.050369451622,86.2838869266702
84.2710323985259,117.142636997439,107.830121021763,102.790256752946,94.9671818534814,100.980765967919,105.226803100368,93.4894109455852,118.918570491819,104.116015639642,100.488627081824,110.848518702565
97.6644887476136,98.3037059520799,110.465346722868,111.014793099608,103.942719769164,94.316025666911,91.916229676523,99.0148011387816,102.770546587614,92.334114043501,88.4843207116354,96.9946859320299
113.724835999167,91.7947881261066,76.6005668864524,79.485031776582,95.9380705801506,109.074265594087,110.553470699644,106.213169460227,82.1958999117653,109.789556156141,119.37538421551,97.5001976793872
108.527350434374,100.632278786798,109.956402180058,98.3269307323108,111.959193632278,99.8213845136069,97.2419349571718,93.2767839504544,117.635786205261,112.972803869118,99.1566240086465,112.762306683311
82.0498982793922,115.356329453856,93.5580431839,96.8400390837671,85.0871155573151,104.426990651073,111.307356049683,99.5944124724838,102.534800155927,99.3366347242288,108.008605639596,102.438319577169
110.494181821267,100.09036696671,109.758310277907,96.9171692482252,113.229486974589,100.313770655816,97.4680360384556,92.8688435152928,118.603370608731,115.086415800146,100.165251581936,114.084860303998
118.95598513914,88.1541291181473,114.388369028625,104.17887839939,120.561426937987,94.9884369794465,87.3275101141321,95.5322058721631,110.635028934739,107.241640274445,90.2624989158554,105.925245151072
76.5793898846497,117.788704748674,100.881467919529,104.479558846066,85.4750415067109,101.077390956209,107.556328518456,98.2138073964711,106.654642446145,94.2440148569967,100.953876838984,101.685232123788
95.3311634039891,107.421313604689,80.4785222789197,83.5357843014294,86.5292924855893,109.677679457161,116.031647694957,102.866183889692,92.7065050452642,107.710982656153,119.399357987601,102.112008041447
114.806737436951,88.3152555532452,100.341972124055,98.2211010943006,109.632578531989,98.7392513144192,94.3427195104266,101.14524659866,95.7405261179618,102.790465733362,98.2470093531475,98.443675356351
113.45552517649,82.9411238920709,88.1882193787909,96.4949950136723,101.13074540957,99.6995204709806,96.4799628582281,108.525635831934,75.7838203202923,93.0073382704272,101.021399219956,85.8548883328922
87.755494064201,113.439525908817,104.354713838191,100.885212956099,95.1161904053798,101.459925042041,105.146992905734,95.3710632053094,113.543122185737,103.566190293871,101.819342346186,108.213801278845
86.3940229671465,107.778896415103,108.204185432048,110.418893584509,95.5601063911984,96.342670564422,97.8533329651272,98.3535352693192,105.456556081574,91.4281238815655,91.9655120807692,98.6533504566687
110.32121205508,93.6709311596052,112.317889921727,105.227002433461,113.729211730558,95.6830254291766,90.6253283312864,96.2086612684462,109.461943637616,103.628869916059,91.3718788182167,104.39284997095
81.4442980755035,118.293482475994,110.974851450531,106.40527888021,94.7950486121283,99.426380842786,103.567871991742,93.0251450859957,120.372476135062,101.378631173416,97.2250318949854,110.153922358779
83.9863824527356,111.667223228031,103.021476174906,105.213986173607,91.3648179151727,99.5634769922762,103.366491503085,98.3953430494166,105.574890419519,94.9430480935639,98.2727238271764,100.903200684956
85.0955198346179,109.355609681281,105.704167305024,108.332488407858,93.3975722030753,97.6771439425058,100.225705208895,98.6159942575818,104.861706100199,92.4063708176809,94.5969911425838,99.1160144830795
82.8969640622855,109.129724116406,94.9387995870965,103.209256138457,85.7009986705627,100.71647886808,105.592856032955,102.735266198817,93.8710351858961,89.9042032306189,101.061282256268,93.9398925622022
89.686355773684,102.463423910425,113.881113538136,116.568527271168,100.50502632631,92.4602576477922,91.1255460024529,98.6989951422591,104.207568898247,86.7876686930645,84.4281846363123,95.2719224957052
114.451458565733,89.4539267099745,114.205659788819,106.913071333514,117.30207599962,94.1289620654559,87.223817414691,96.6120583199281,108.027165246434,102.574247806816,88.5037162025651,102.849466619203
76.9485752166538,112.265772170261,92.2296788177615,103.714414256233,80.1898945826984,101.294063591455,108.050400838236,103.982643218905,90.9391433787665,86.4361606482603,102.120026102057,91.5638871615429
113.326086101912,87.4877464727085,93.7602063216952,95.9016805366166,104.739349242907,100.158225335673,97.0134273869554,104.149167717436,87.7042668645778,99.8815555265097,101.38124477311,94.0455277502825
