"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
109.031086803609,109.35625494747,115.098593601129,88.9299113287953,94.5409160304752,110.456274784944,91.0603504791249,103.621452631427,94.8549838870718,104.700914329425,94.9758014550782,102.53392428533
98.9938701042702,111.972636954417,103.884161384725,112.897088047915,103.574373355478,85.3514893908344,93.2560403821407,96.6939877626305,91.6117224905299,86.6015113991439,109.466740543139,82.7976769994213
108.542365530593,116.277603679529,117.074066782479,96.7727296078413,96.2330672689888,101.916985919449,87.7195880516232,102.104487342506,89.7913557203833,97.3267109944641,100.538737459446,92.8898160642334
103.233386194242,105.118944337218,113.246417118116,86.7926015558911,103.908944019482,107.043974146038,84.8178883496438,94.7147225459118,101.139661752615,95.731346801295,95.5794740066612,95.85409733481
94.2982262209688,94.8032753896431,100.055348676443,93.4331134403053,110.7644346253,99.3897991229814,90.8980927168251,89.4463761510966,108.263340299934,90.8229225705038,98.6355227076489,93.8685602255462
102.049986171334,92.3513801562141,106.458181065571,77.7067425810443,102.091264605569,117.722470320953,92.6580757183989,96.7038015815604,109.835673218749,106.457642499177,88.2708459291182,110.477462836201
95.0514044202303,86.4994800544604,85.7707931420235,102.191577322958,99.2525737979991,101.225047796798,113.541886372473,101.957131389585,107.177139006372,107.116074926008,98.3069789882964,110.420630464775
105.652363694946,104.862958307106,98.8722720690417,107.702536957043,88.5312873752578,100.216116645296,110.65944170765,111.355753341377,91.4442293132892,109.946256080656,101.668662654562,106.822634231689
94.5030737649893,87.3959435943697,89.8805451189759,97.4496984344573,103.309329341954,102.261279671199,106.42516109666,97.5675115807229,109.089776472432,102.772136584567,97.233852531494,106.652749828937
93.3732465533136,85.4642503296472,84.2071253624451,103.440217560244,101.152694073646,99.23534586357,113.332767680469,100.305324719124,108.206862120871,104.98857297232,99.2127685737347,108.669619679414
104.367946389868,112.140459170135,98.0225922659716,120.635666671596,89.4320949138503,88.0835313362759,110.489519291622,111.003050810787,84.8355071792779,102.176163982434,109.564009302828,96.1977633645816
89.2867199405466,79.1000226285651,75.2213534533825,108.439467976376,102.179624613474,95.8108620011313,120.561928815404,100.227022854481,111.265314981303,105.705995455964,100.700313893197,110.775752274078
108.931833335156,100.748583295096,106.938832918512,88.0894543573661,89.3047349304516,115.995692348592,102.937559335672,109.283364387779,98.1847589782512,115.646332636738,91.5674368098464,115.255827247943
100.639230520731,97.9639365461875,98.3328800689463,99.2163826793905,97.7794173976933,102.389384281205,103.412325356219,102.239664054294,100.555962341536,103.940160654029,98.6535012641572,104.302024056006
106.421971312166,105.925286297961,100.081219059075,107.288741132365,87.9792085803428,100.694180770029,110.034796541516,111.77213797746,90.7100388653511,110.19802118057,101.525237642236,106.768300042754
100.560797958043,100.626539756875,102.199142090072,97.4546122987816,100.628771561255,101.502137273323,97.5014778306058,99.1298616262096,100.385537787888,99.5101520539533,99.047220072465,99.615401763985
94.0885811012801,105.755556345199,101.195799173199,108.723332395883,110.903948095929,85.1943593050633,89.5329333999651,89.741387013573,98.7438844957377,81.6136331580819,108.173878641702,80.5660498642286
92.173989861938,82.4284541187159,96.8953686311272,79.6689385473763,113.38531273014,110.907345714545,91.7342136616178,86.7212340087218,119.290642858076,96.9687554555672,90.288707175636,104.656092649622
92.3842964078279,83.1414467442414,92.200460075137,87.893200911157,109.318066238704,106.827725340438,99.3440955995972,91.2877794987816,115.71250515905,99.7071762572535,93.3552498446029,106.115012237284
89.093172110061,78.0826613213802,84.2531878051375,93.1089290659858,109.590696528466,103.465169293712,106.266670704435,91.8553093178002,117.691592484477,100.657291177892,94.9987207991687,108.011694003502
92.5512378092759,100.640897897967,89.4268309932431,119.211019513966,105.10134388975,81.4891448876023,105.017249049967,96.6290926169224,97.4841798348674,88.8599262555655,110.780443430385,87.7030306275199
98.150303796428,87.6692535908555,83.0334362202047,107.334647581804,91.4837645466044,101.821957101693,122.557780481463,109.808502497749,102.639835754855,114.926594517002,98.997985056926,116.68127636608
114.517911112397,115.196654085318,120.778046336306,87.7869312863556,88.515527049332,114.067438186642,91.0293226649722,108.896569491252,89.5108854188567,109.514325453005,93.956299751695,105.254297721067
93.5317391255719,81.965878800028,89.4225707035218,90.0012118233247,105.245249470997,107.935473279288,105.299666378076,95.4937657474856,114.502033942674,104.828950794512,93.0924477353195,110.942847056781
100.412512239166,102.297003011182,105.987729803636,94.2930497413408,103.644075570945,101.800276776302,91.5395251836047,95.8194368434807,101.144615566271,95.6971390447299,98.6163690418866,95.9368404451949
103.963451887282,107.330009524968,102.665813746587,106.193000237366,94.2235337729077,97.3801333370535,102.396929760304,105.53373486954,92.3568049984436,102.040726419749,102.889850852857,98.9959737220868
93.7807764108084,89.1802920961565,90.0890288811103,100.095901686411,104.579731879304,99.0423682809495,105.120414815454,96.4222994945433,107.954769732443,99.6933543798538,99.1888501279107,103.028161639738
98.5887557195175,109.419226652805,105.381364100018,106.762298971177,105.712397034884,89.3298712544748,90.1632367979698,94.3111321520218,95.14186394251,86.6704056897777,106.5618013515,84.2581684904676
97.5211385467966,90.5987645075849,83.4166993797387,111.462954108221,92.6058794870811,97.3132803166747,121.199722335953,108.841827294936,100.475116219976,111.113609339307,101.851165244294,111.88639038531
88.4390530688672,86.5081378012383,84.7482488045078,105.591848621047,110.284423003624,91.6069929095253,105.056148596863,91.5757192719821,110.429973216739,92.6786113236748,102.839275647887,96.8893604181876
92.2048036237649,104.249891495955,102.646213167734,104.691866637595,115.542712525484,85.746164075569,84.3300625204094,85.0355933976955,102.123993587242,77.576870791335,107.141751714515,77.7442100458309
111.731139904833,120.765875071037,119.706974305116,98.825053728717,92.1052502348679,102.059343092552,88.8031333530241,105.918177629208,85.2589355075789,99.7154893064897,101.309347062102,93.489935960007
107.130274911157,101.274580623214,97.695843740385,103.531432732878,85.3475460203695,106.174784846417,114.490066083006,114.363354624598,93.2630449037929,116.644508203955,98.1315018261915,114.459416176647
95.1530805703588,101.073843295687,107.46080801879,91.5958198939338,114.30621339577,97.4623967368214,81.1824016729016,85.3799870741845,106.246256020806,83.7623374747295,99.8579954733911,85.680203650312
102.486365750867,103.801304294454,110.056781135458,89.832333271447,102.919943438937,105.504596423334,88.5161098296951,96.0283839287789,100.92689943913,96.8935149943966,96.5470801171762,97.0152361012238
92.5179065452769,100.127503275507,90.3999369327614,116.936866372169,105.963214328393,82.8405566609906,103.43175879696,95.6450505269412,98.5642605536527,88.5845997163936,109.803879036016,87.8367766892435
99.5770200044755,103.814668920335,107.520925924375,94.5320235281438,106.165026128189,99.7484283318218,88.0013493846522,93.284038917168,101.112422322588,91.77139847279,99.6784722431528,91.861517346716
110.898856879871,113.706920819252,110.534471257597,102.135433572876,87.2413275769961,103.797689200329,101.228039986006,111.44774879979,86.9579509006205,108.45536942226,100.307327450751,103.306451563266
104.823516855687,115.906673121741,100.607639677374,122.395795904469,90.2269925144869,85.4985086987875,107.439978054457,110.089016987914,82.5534727595238,98.908695671722,111.340774383276,91.8818374894621
103.694908247956,104.123765895888,95.2887523207841,112.574820753139,89.3437275753004,95.9899113530916,113.160769116389,111.036396419899,91.1609103182228,108.163827927611,104.106015620341,104.933055534999
108.509706391964,110.835407702314,114.187464754068,92.7592126557403,94.6202156305511,107.106227907559,91.7688654137441,103.750801712201,93.2262217385967,102.967598039095,97.1363633689298,100.113429136481
107.657472222285,113.190517067175,111.17009055552,101.257312983105,93.5784057997362,100.607433809661,95.2804269057721,105.287435052053,89.7170060471314,101.086780426093,101.437244084997,96.8218903060136
91.6002035395036,81.4634134199973,77.5946549565896,107.836535963959,99.6326556618529,97.4514562497164,120.575403957325,102.455002208268,109.092757204214,107.821179473229,100.191207231292,112.043540788223
97.303357544932,96.5518521960356,94.2108385654064,104.249105734423,100.709433042927,96.8305091474896,104.602726479264,99.9388019000989,101.393473881403,99.8373405930168,101.593836108922,100.483138974258
114.529759666075,118.976697243957,123.940921828872,88.8075410629462,90.5476379588304,111.28758699109,86.413864590142,106.723270130025,87.8179038006251,104.884868558692,95.6996095920372,99.7640989825451
108.747944338918,106.073768475517,102.184976825622,103.661352728731,85.427498467588,105.137268485753,110.338861364537,113.923443061273,90.4570476981101,114.130688155908,99.1261748918873,110.678461620932
107.030558733151,109.862817734736,96.5559169801918,118.613140312759,83.7733935870139,93.6561346982797,116.656415382504,116.481685299603,84.5545262866544,110.77663742307,106.672668099206,104.954968009911
106.585541907309,99.935338658412,97.7558315763629,101.514167149055,86.50385939315,107.290399889094,113.481204021038,113.18045542162,94.8789014372192,116.35521435511,97.1998018827817,114.807919228207
