"x","y"
975.560192267012,1482.45221743034
1031.41560994804,1521.29491688159
979.483047386012,1469.99608171189
1004.17615249226,1503.19319425767
1016.58614185356,1498.11046759295
978.095301390118,1474.1173145634
991.322853363683,1488.88128502519
1016.38011062647,1521.12962061688
997.390080413234,1505.3281914086
1011.69544905508,1518.55472316899
984.011547826239,1488.71736292757
1001.03407293654,1503.85810936432
982.815617498402,1491.28646832498
995.672608214137,1490.88587680563
969.537776594117,1466.92817006541
998.679402569085,1492.91710129648
998.135616615513,1493.73231941782
1012.22961551671,1514.11404587974
964.161452343747,1477.30828439842
992.434698179528,1490.65437614103
1015.32859392845,1507.84717003807
966.08120349939,1473.37287272072
1003.44231889131,1509.37639665216
1014.46507626766,1518.71589659345
872.284369634289,1375.55061066538
1008.27373461322,1515.30956050138
1001.47863831863,1512.38416487875
994.267331701872,1487.75921154587
1025.36479836422,1530.97285966027
998.286732431363,1490.6551782033
1012.20586495783,1507.98721441628
995.210486969009,1498.939466553
1015.41465726691,1521.1794350496
993.550108994949,1491.28495468554
997.312203013994,1504.5904219292
983.106647778447,1494.79400608714
974.908000648296,1470.63726961951
996.403389972517,1499.74189337101
992.067226945566,1492.37159983378
997.676839740371,1502.92428017361
997.05004060912,1496.71123905308
1001.1242423595,1510.85947791569
923.336306427258,1423.77608738686
1031.21622141265,1528.37959701618
951.115149577788,1454.90414168957
979.838529336325,1477.45299389773
993.462446021059,1496.97171868336
1003.57245674056,1506.13362404663
1002.03042511426,1498.51853579881
1011.89177813445,1514.14653001157
993.352856340183,1500.96113478513
1010.26818552951,1521.38310110362
1015.57593225445,1503.92319487833
983.498740969777,1484.74515444986
1013.90224116678,1493.53273824147
1015.21462855122,1513.68825557963
980.934382731472,1488.34176834658
989.40994853599,1492.79989227667
996.42440027185,1506.76575556283
972.697554878677,1474.02166068273
1015.64197613251,1519.02125935391
1012.45422488779,1514.34044687298
1007.34428786509,1514.0028402289
995.280851350054,1485.99482511892
1008.80775045015,1504.5018914698
974.519913506414,1478.65314025606
1006.42241655035,1503.81239293791
1009.02508427573,1508.75703194972
992.642666173894,1485.39893968491
1006.65701672947,1511.39800883736
991.78570488655,1488.68207002246
1154.41188044408,1644.62897062741
994.752124066431,1503.11770193822
1030.34308490948,1522.07012058915
952.759191021915,1449.147311889
954.796941041268,1441.73696257963
996.098449965342,1493.81651072801
959.882939759486,1470.33209224485
991.764475501579,1492.38208390016
1009.00574024944,1502.45252579274
994.544671099826,1490.14407899441
1011.20346223588,1519.01092759075
1030.45426827754,1539.03143336307
979.594486653944,1489.3348662382
990.218977978258,1474.99774918848
1016.83244791363,1513.06256471235
975.785866689019,1470.1123864578
988.920260115483,1488.20576414515
1020.73722544428,1506.54539359236
995.298046688777,1502.24822164449
988.759949592087,1491.03537369722
1004.27078742763,1506.52969851271
1002.15169720091,1514.2827790958
1007.56519830184,1512.92334622953
998.053129540261,1497.76199959682
986.08524460173,1484.38477611811
1012.68452462444,1514.05538126167
994.449457482985,1497.83656372751
1027.76337206079,1517.49527359659
978.633613453728,1482.7308597499
1046.22169932259,1555.87815725278
1000.65662071143,1496.92551251724
1191.54040668319,1694.58431628281
992.223979942853,1502.46687162037
983.472212403576,1488.35478445591
1004.26561361211,1510.18339712367
1003.865254506,1501.83095126573
1003.91694732059,1515.42219822412
954.631782784563,1463.45672330113
952.599485628136,1457.31777490523
987.25588598995,1495.60173891376
979.819149592869,1482.73530516316
997.199042718784,1499.13192057463
1013.73338754895,1518.61231032596
1017.18502310927,1523.0217198279
993.779972941249,1501.53428411406
999.177799775987,1479.92740963235
943.983872929528,1446.32222994739
1007.80268657703,1484.25761451799
1004.316144648,1507.53491611861
1000.62394157512,1509.30343304265
996.503645537145,1500.87346822782
986.476922325005,1479.88782455953
1007.59644722567,1514.45588556466
964.854399641716,1470.08909613659
1014.60079580877,1513.52511522355
997.892407430361,1502.16451510807
1028.14922540854,1513.9801435134
991.91563822024,1487.53724824521
985.421162875859,1481.68454757209
980.655404184138,1487.01430274078
997.044324420527,1508.15664386517
1018.59681740769,1527.70351489693
1037.82156316814,1515.64211431883
1073.41754163781,1575.05052882536
913.856551752308,1412.49640800432
998.36501910677,1501.43634413305
977.047170966018,1474.39036592188
1001.06667317351,1512.59313067604
1008.75694577735,1489.66126093545
994.80416808805,1487.93226595822
1026.86906031645,1518.0850823115
996.17298583086,1506.40834059609
981.662540194073,1488.33830326337
999.918934486296,1511.21287392533
980.781930478515,1483.95461026985
1008.26401537143,1496.62235847375
991.815347518879,1499.55953228341
999.437905924508,1491.783653445
1005.37736667606,1507.98296914153
984.319778508054,1483.44842594176
966.976777078003,1474.51589387457
1010.92832031087,1504.74149905344
1016.39235541421,1500.88744656919
1002.10376877261,1511.50571998235
966.069973922186,1475.21814349624
998.897679917789,1504.91580823268
1008.2561121993,1507.31950310309
1034.46505917478,1520.19287626699
1033.13044772197,1520.07334902936
997.129056768733,1502.05819437805
1008.25976714653,1495.54500732637
1021.10440842908,1526.27378288137
991.955727590361,1489.83143213539
987.484583904521,1490.0641033165
1000.20706739742,1494.37313774349
1007.15509272348,1509.33919495064
1000.27903975305,1509.69155275784
993.610913342311,1504.4861097936
1011.55150837392,1503.15260705139
995.089471246533,1506.34326606925
980.826137743179,1491.16586962984
999.331957433516,1511.25444287307
1012.58154018825,1524.90367621628
988.233189293682,1488.43107463902
999.165331106861,1503.11172260217
984.131866924263,1494.00308179977
1008.2441591316,1511.82489439888
1010.33997907186,1522.19027476242
1018.55327652435,1497.43183529559
932.757139551679,1444.24651679133
1010.78823187805,1488.0440902528
1008.30668411704,1506.59007951494
983.419471660482,1469.05026460374
1031.77942228467,1536.2107552109
980.88978730227,1473.29248552772
1006.75020409561,1509.26686612701
962.938475343462,1472.07437898934
993.971839117532,1494.63590003078
1002.98893251473,1511.38532258925
977.050230639331,1486.67317230774
986.043555551823,1492.41482374607
1001.01378842663,1504.27030304176
1011.47422021252,1504.67409994569
978.668988335342,1480.05479474536
980.009918387962,1479.09305254703
992.525734200338,1495.53973928599
1009.00036798814,1502.0545569468
1004.12740403449,1505.95372874093
995.262329520088,1498.37462669291
1118.30849149565,1615.89505204786
1010.58405454686,1509.95248703716
997.788276496665,1503.36760288189
1005.97383133701,1503.76633542198
991.264678489867,1501.02487790029
1002.92636308942,1497.78124030124
1041.88661332715,1527.24402778976
973.852357740953,1474.12347173155
998.309951449711,1503.86837776286
1066.11201491576,1550.23655059402
973.758873028239,1484.39113354217
1036.34762503232,1530.25553271342
1010.27551266281,1519.92871433588
988.381120873603,1478.32198682446
1006.41585755862,1513.77025747404
1001.06304176528,1486.36888142163
1004.23661375168,1508.27223831023
989.630809935217,1483.60294668339
1046.42335944704,1545.27121812332
1007.57155176261,1500.92957209358
992.766860190789,1498.1065667078
1007.14762730045,1497.26961216389
1018.19218408045,1512.6846725173
1008.19021361137,1517.50422973224
1020.90008899896,1503.32710002967
960.377060256284,1464.8679434885
1009.24867985946,1497.0588624355
991.671061307487,1493.48810780607
998.729832750032,1496.36736824978
996.233102435308,1505.42739936395
1010.47026285807,1500.50704381065
1005.08235961238,1499.02190950883
992.007258666645,1497.94867882592
999.665845362112,1497.96974750025
980.222132077482,1470.34428993017
1017.12539028523,1505.11080580863
1037.89520873159,1533.17268804461
