"x","y"
994.45531627337,1493.08730549726
1003.22090717396,1500.90206098295
1000.08869928368,1485.50447537808
1012.90856014608,1518.45685460604
996.910147243136,1507.8687522201
984.052584037965,1497.06728179797
1011.95144223253,1499.99648666052
1007.45710558448,1507.49721343604
997.936572807466,1511.39905922772
1003.99949512458,1491.90679648323
1027.00745206548,1507.07888524064
1008.61618036466,1500.66140293816
1000.57546772982,1488.86436043823
981.711739671638,1474.6356879323
1011.4981306468,1511.32690612178
998.287580878801,1500.43067922713
1002.32593303452,1498.08123135882
1005.49929327225,1512.42652570513
1008.80854737587,1507.97661852063
997.905444744441,1511.73396473431
1011.7641537553,1507.58219522806
1004.66977376692,1510.21821560551
1005.75499640083,1497.23223344733
982.610489264816,1477.89454635696
1005.31870579441,1506.95746527754
1009.34502548891,1492.44492293045
999.572123419334,1497.61062555081
981.171344709462,1487.86601075848
992.146472150444,1497.27590168559
1002.56558153929,1505.41069164371
1017.98759853109,1510.79097087489
992.360788739682,1503.60814437806
1002.6920551254,1504.79873930902
1002.19108964083,1497.52657388828
979.246235506193,1490.84093906657
1001.1028217065,1492.05501483793
995.028147693035,1496.69356521272
992.059720275904,1504.57120377885
1005.44232160982,1515.16438123907
1007.99326908928,1507.54859710627
1001.09654366718,1496.38558536752
995.873049599387,1498.53226636256
1002.68060701348,1510.14890884547
1004.41902041033,1506.50054432962
986.726916703358,1497.45757597513
994.629057599133,1491.56511672197
1007.03983807256,1501.33596769875
1003.12393127487,1511.07264233285
1011.89754165619,1489.67512496835
1004.88523571033,1511.77581453879
1000.34615119332,1506.63216402207
996.330898491363,1492.01473773481
1009.27447904638,1499.35593186909
993.113304009628,1485.34677456869
1002.63683678803,1522.8930229961
1020.43260182704,1519.80631307146
1010.58067197512,1486.20093080803
986.782038393868,1491.28060910643
1007.55039101328,1504.51931860444
1001.87424717422,1496.34651259371
1026.60382036761,1522.73263154384
999.812123922,1499.45464471349
1001.52936910311,1510.83543481024
1003.64604904391,1497.9142138464
997.485323459988,1488.93429115167
995.154542963367,1506.67551602842
986.760596999932,1478.15473145921
1012.84961939279,1516.25775876441
1004.8875345959,1499.20265938391
1012.43039536656,1528.76551230302
1009.65206735756,1501.41102570556
989.284643146599,1495.28908966067
1000.27893771743,1510.35192141959
995.123845150197,1487.30254188001
984.867718404342,1489.01119451477
996.628706931565,1507.40968797254
993.045457521824,1497.2444415876
988.227287818749,1508.31554795106
1012.02271655497,1492.81138768566
1001.98366562819,1488.41983935744
1003.38445587224,1487.79283598858
997.924946316598,1499.12751879179
1000.36098155816,1520.09358315236
977.846047459198,1489.29719848782
1001.98931548749,1508.85675756148
997.595224665298,1507.44542574785
1009.48905599102,1511.67479027351
994.797352097758,1498.41252687112
1000.82017233761,1505.81299102585
1006.60046154331,1499.96187087141
997.294295541413,1492.53633048463
1010.60805881428,1513.38664663969
1001.32724351088,1519.10719435082
1011.72857107763,1503.82877376928
1025.20799058125,1509.64330689223
1000.07183022028,1509.59558356651
994.366491027476,1481.92068149562
997.875208990578,1491.59591392614
984.776244666614,1489.57690617742
1000.58995464822,1491.40764966804
996.939141534698,1491.44204341075
991.600549674728,1506.64668121569
989.517560815726,1491.65369473559
998.130450192891,1504.04698799635
995.471569759091,1491.88525508937
1020.98735471382,1515.73447675048
1014.537156182,1502.13439207587
1008.70214757627,1509.58800147851
991.477383118661,1512.6417192139
1012.39097759443,1520.32246428417
993.873199049418,1493.33720443118
994.310090671548,1496.03623892259
1013.88997855962,1514.94991138526
1002.84670800917,1486.75501232716
982.744384852468,1508.57847332023
999.270581010309,1493.72943860787
999.134964599295,1495.08267523841
1008.15887856845,1489.42942361049
1005.46224211726,1504.68629713069
999.996745200501,1496.93943332385
997.371803056588,1493.11321985306
1021.32024662782,1508.17224242855
987.870645752451,1504.84156318098
988.278118583371,1505.15932605306
995.172665341365,1501.67141622547
1012.20079309858,1503.71107273048
995.244279065698,1502.08084000056
1001.12803167838,1498.55503524994
996.316820777286,1490.82193538369
989.434088159043,1501.84518956916
1007.63381010049,1495.65940142683
998.185146080877,1491.10754924494
1008.57712347482,1503.13556357299
987.536116272874,1482.55776442065
1011.64503779819,1497.0884000533
991.596598906521,1479.38440474549
993.386482805096,1499.46219876158
992.996660276218,1495.81091268715
1000.36330175018,1488.48096268687
996.283411771386,1501.63642725721
998.585200996802,1467.93213034829
1011.55017873283,1512.18236940282
982.310097564387,1483.70893192112
1000.0648117939,1491.94820707891
991.136139078739,1486.97230862049
1003.16432127077,1484.80186110078
1012.04177892306,1527.56356557412
1010.90810924953,1492.61330397535
991.421826250959,1483.8281606982
988.142291829349,1480.01973893553
1003.30685409002,1505.44524914335
1004.64060512816,1496.40911018405
986.766750044464,1503.83203340897
1000.76166515851,1483.41125339997
986.423909448201,1483.87584747297
1008.36086628267,1475.53716532476
1008.1190828884,1511.55087077135
991.981767853087,1494.92005466143
995.052115902927,1479.57498355
1011.10163759599,1524.46293806368
1001.53148927734,1506.26308373691
992.378267944168,1501.24925698323
1013.51558138727,1508.75747914426
1012.85658652629,1506.25005023103
1005.27154877907,1485.58944344737
1019.81834113298,1524.13753966641
1005.71580623064,1491.56712281735
984.410630342872,1486.38218973345
998.410859672424,1498.62582100579
988.946644171121,1511.37412395167
1025.50678179862,1521.88839224551
993.984736151003,1506.06649535881
1006.78526204561,1503.11160035786
1007.8480265671,1493.1367559123
993.949747326528,1498.49485100728
1008.0577968515,1493.72172629183
1012.54547485437,1504.76311120535
1021.1434397609,1520.943541119
1007.12850488947,1512.72157608885
1015.63610292301,1509.84398855064
983.714206881158,1490.20943522501
1014.97825567572,1506.43842607036
1000.52810803737,1503.42638363839
987.23443152242,1483.65372992921
1010.43857888327,1501.64286229502
1001.20284270752,1496.4103166853
1015.72938140798,1514.21162362982
988.187216747717,1495.09289093876
987.447114551011,1501.41562177929
998.523994749992,1485.04436261617
993.145021886602,1501.77188674889
1003.70851174726,1504.33010686757
1005.49504156204,1483.48875000623
1011.15163075929,1506.48347598627
987.491544741497,1487.94888606483
990.632527826949,1488.50060159543
1025.93157856569,1506.61726221182
988.361579177177,1490.65605356515
999.539079965457,1507.44046572413
998.672553100684,1494.35351390775
1007.44666748653,1501.8233982249
1002.26370028067,1527.57502546307
1013.42723769328,1517.94119758261
997.390318703138,1496.12363747299
987.951318130874,1469.02024219755
1028.13417125334,1523.31303741651
1014.28778695204,1501.4527203406
1006.85781896217,1504.51699443534
991.972377451039,1505.42578251899
993.944070891596,1513.07834606824
989.537493998535,1504.53402175436
995.876195888189,1510.17238150256
998.127303555877,1494.40664462354
995.979042586205,1479.16735123583
1009.94139871936,1510.0560943104
1026.39697295246,1507.64665370246
999.314870608807,1495.15024226094
980.148979082887,1492.34251614281
1004.46132679311,1507.94883928217
993.259870765642,1503.97768014998
983.056630346802,1482.0040883377
1004.54948872269,1496.83070954431
984.728790591735,1499.87533752917
997.683037416609,1495.74358272731
996.270042699861,1482.65220048977
1014.25364248637,1521.09913601547
1006.14302473902,1489.95156450083
981.91654571464,1485.0132545112
998.685340642138,1504.33239999636
1004.20470551521,1501.58244540065
994.824326603981,1486.62015145048
971.056782430808,1470.49926786487
1000.97272936651,1488.25206897609
1010.36432325489,1502.54989705622
997.04575678426,1501.05036868327
1001.82752438744,1497.01636061748
999.178423537266,1510.26550259778
991.506335089618,1485.49307953002
1001.96764958247,1517.55694404902
997.073171877195,1501.97028965549
1018.8160865611,1498.95664557975
1016.1802629413,1506.45861533663
994.353617104913,1507.83907860961
988.834104253882,1492.69174202778
1015.08521030249,1509.45594100397
991.563453987228,1471.39845331197
989.554805595308,1497.95127782635
1002.64403921753,1493.72073834374
988.1654726589,1505.47076826762
997.99148070042,1519.04094253702
1009.57211531969,1495.60717750386
1008.23196131766,1501.23139675465
1006.70951776654,1494.06859283946
994.103101543511,1499.87798743161
1013.16729321528,1502.73434181994
1021.1629939151,1504.88374181284
968.694480614429,1480.55521007562
998.804701046237,1510.73473454303
998.293100457765,1507.67514237927
1000.40480572467,1492.36948162902
1007.80013773861,1510.92903095979
993.228730289305,1498.04892091369
1005.14255356828,1491.46497127424
1007.69625669799,1509.38552201344
1012.96299923991,1520.56620885181
992.346794113,1510.05776199956
992.830118002718,1497.76077148628
982.868281052514,1491.53463068048
996.489956598901,1496.75597784775
998.829641103917,1484.59199823189
999.870562891079,1495.61892111145
1012.89401172419,1497.72507788752
987.667330357665,1493.97775344376
1013.30150529752,1536.38270833405
1001.63377392191,1501.54328912452
1014.899325573,1509.02115211961
975.057102856954,1478.03988182513
1005.21580695997,1509.12292740668
991.542657314116,1483.22580367624
1000.94300640193,1515.22233748925
1007.65917623442,1501.47895417344
990.00030023957,1500.00812766818
1015.6720839478,1511.82823868505
992.019480155742,1493.51231929359
990.091370661771,1496.95440384449
999.627682163071,1482.97181392634
992.249254119872,1493.92128721385
1008.33637617147,1510.45047447161
999.595389607658,1507.77606055184
1012.76338343329,1508.36655577455
997.33333867906,1495.14109958421
995.01805623071,1510.01155671734
1001.00539698116,1503.50870545985
983.610583284222,1486.91555295185
1015.7490893099,1519.61842839417
1007.08304598232,1497.33062782555
1006.29011607158,1508.79069623157
1014.89574295334,1505.99984942032
1014.6944312237,1488.77117907509
990.710200886479,1501.26464151001
1013.59242751592,1505.85672945364
1002.10763034807,1480.42572974958
1010.24157500264,1526.83159716736
996.948975149911,1495.52400407109
1016.94199167747,1516.63112838272
1013.33408677395,1516.72222156739
1003.15335822014,1499.21075596623
998.814016842873,1510.63285130693
987.433493561464,1491.15980898896
1012.67351651396,1496.64771307847
1006.4313243903,1513.493045508
996.576773747686,1504.12370151955
992.418218782781,1497.49915279896
1008.77266834579,1482.49103734245
1001.07729193816,1498.6203579251
997.176737407526,1520.45621417279
991.427666392192,1497.68185038464
1008.96139345743,1491.59464169461
999.155068623753,1478.24299259741
1001.16264007301,1507.71845967928
1011.64979454318,1514.38030247014
1006.58194824128,1521.21853716086
1004.91624665451,1510.6070103375
984.321883882511,1478.75358982438
1002.8516494572,1506.31602405984
1002.74233968757,1505.94581608497
1004.51309049932,1490.71559220081
987.71586395289,1511.60156860945
1001.18874145609,1484.2386016058
1005.62281126978,1507.76920270503
1000.50688320628,1493.99308562793
976.764708846308,1489.27309470925
991.126414014607,1499.90675971156
1014.37684883089,1513.43494265189
996.086064375502,1496.98450217819
999.178055067539,1513.23533342287
994.686271827368,1520.09415776198
998.277021244968,1501.29019083054
1003.20050233727,1491.65921720125
1001.41485455837,1489.85399918838
994.344578537724,1516.75970381343
1003.39878386902,1479.23672547156
984.222333341133,1515.3713897883
999.166217979601,1495.58733557593
984.223792304367,1471.99852135527
987.625174371925,1484.38704610297
1002.01890300784,1514.39876904788
996.682316406125,1499.03425632258
1017.91503940251,1501.2492731662
1013.29356987379,1523.23231346214
1009.36610564528,1518.85647035384
1001.67051209027,1510.52057118463
1009.09160273135,1500.15570635032
1012.22797086079,1488.05269075101
1014.72141703776,1516.87895580702
1010.3435916715,1503.00885585454
994.911800883325,1483.31567569925
1004.28381332228,1494.29284936584
986.709508375376,1476.22256427872
1000.22281915019,1496.47045513171
974.284717050253,1473.34724859258
1004.94704454885,1519.20922972091
999.454233675801,1489.40748352295
998.299904399938,1493.77147536286
996.51985539705,1499.52805054107
996.840136863121,1512.80107718721
1005.84312648201,1507.59855991623
1014.50412791348,1499.58835570584
993.994513098851,1494.34319922934
989.605419836194,1483.77842974387
986.525170456599,1502.78194223348
1000.2620205489,1504.61549500244
996.931223180361,1487.94633024922
1001.9975180685,1497.40328682751
993.44362190487,1484.45248711173
998.849963570764,1500.66693906533
1000.02146800477,1502.21046761685
993.484672878336,1502.07190540487
996.803954389319,1499.42123697164
1016.47639999533,1518.8489174345
1011.67506424662,1504.94378806981
1005.34609494324,1515.4291939539
992.855239493686,1489.08937614944
1000.27272015129,1502.64632880521
1002.97046213936,1517.85285303173
989.345960254482,1506.53186563428
988.231967419991,1471.51474160647
993.238387092724,1510.72123056868
989.55033481328,1474.46159996792
991.853038965797,1491.73075095191
1009.47412150813,1516.191669359
1006.61812997052,1505.96938526389
1000.76586969886,1518.31563425469
1006.32751930957,1500.83656920728
995.260736279844,1501.43718281423
992.559781166033,1489.27849152465
1018.37490757093,1514.56373087129
993.298303087335,1505.50023962076
1006.33510035472,1483.18380193731
1010.09823676914,1507.82775260562
1017.70709792346,1506.0792627414
1014.28650822552,1522.67386145786
993.557316794468,1494.12528485822
1003.33055719587,1490.9018051023
992.827284956186,1497.86574355627
1002.95482466192,1491.42930573665
993.182609761647,1498.47187890221
996.211454332469,1497.56290604528
1007.56429964296,1519.57248249471
999.787624203093,1488.10175125059
996.288245703577,1495.91129716054
1007.99996812193,1505.63290906161
1017.69447346062,1506.95748726539
992.832077650773,1491.71543852148
985.547006403725,1501.40961310671
1008.02940806871,1503.38552136479
1009.4399522648,1510.92618309935
993.946883615358,1499.92762078342
988.159683372507,1483.64518461337
1002.59150120605,1527.69373787393
1007.38174898973,1519.58452865611
980.715755659041,1501.32041346741
997.440655255263,1500.67976919149
992.288190397659,1475.04503385453
1002.18193069316,1508.3026334105
1018.49266659978,1514.81639227767
992.543822892807,1476.9753231117
994.762314399755,1490.22635371169
989.351301372456,1496.42990430559
992.459355698432,1493.54950345766
978.727040316173,1479.87245900427
998.748305883485,1509.53475893196
988.541966005781,1481.61740728464
1013.77426629769,1489.86124972945
1000.19164222062,1510.10700592501
985.766924988746,1506.60708057864
1006.91491073651,1510.53374039979
1007.67453752334,1494.14745417568
996.871261844212,1491.01846019974
1010.6943435179,1503.62744092345
996.713960511571,1494.82255570077
1010.48246811535,1523.22942691043
994.810068974341,1503.34206143444
1005.56747921324,1510.80635103872
1007.10294875452,1498.53799893737
970.803854517413,1468.6199278815
981.044244134867,1489.76293577136
983.448060361952,1504.33935549591
1004.79825707136,1500.70866010532
978.188310053402,1474.9074931408
1000.87579917904,1515.99327680367
995.761518963678,1492.54726936302
990.822989875655,1493.4634835651
986.100730214714,1482.92648594079
988.957925190718,1482.6698413419
999.477658080335,1501.34107048868
998.529279980719,1509.83429688058
980.559604657819,1477.46528703478
994.545626488219,1486.49641456428
1017.3897331537,1496.9989955112
1000.94162969936,1491.51153772899
1017.72684716874,1524.90789669971
1024.7619189435,1504.06639526677
991.978531639165,1515.9383526732
1008.70220430732,1493.95175401626
1009.02594038452,1498.46437905973
985.776968458798,1497.83079969582
1017.8495685543,1498.26820807715
1007.7381457712,1520.11310498291
1010.81307469499,1511.09287084643
990.733407056448,1492.48395303794
981.724474766707,1484.91779668596
1004.6850779339,1494.80435726633
1007.69272493205,1502.19385093455
1028.42549002484,1503.30244281626
994.867832218758,1480.84165237381
1000.75135024127,1505.76417681301
998.960256728359,1504.76574713136
997.915740966147,1522.09086854788
999.396973418125,1499.94290206218
994.396288156139,1497.77776075583
990.237965763659,1487.07166544538
998.62456299339,1492.0323860334
992.697285466108,1498.89174435499
1016.41565026934,1529.03046055042
1019.14436469163,1528.76520321757
1003.38903964846,1494.73237185136
991.745570199209,1487.79078224222
979.407571370936,1480.43525515932
1000.24978235697,1508.71340613789
993.93881991701,1485.43499193609
1022.4742067947,1523.62273793479
989.813581612255,1491.88213638187
994.800453553493,1505.58325565132
1030.28423264914,1544.46939720973
992.804259278296,1485.91783119241
1007.62566176238,1499.93835491533
993.437385776059,1485.5064670504
1011.45494084537,1497.9321734009
996.955222832312,1487.06264696542
