"x","y"
993.599663152131,1500.60564137015
1005.99445242646,1494.67513269457
1007.70650801809,1498.7163596349
1001.12665858506,1501.44331141102
1009.13931079144,1496.97566034377
1000.74737884509,1495.88909574641
1002.64272762433,1501.69667552881
997.803539276559,1504.70269187217
993.862389653911,1502.55913239253
995.198419045218,1503.32718033157
997.569925374347,1504.23178487611
996.418259430682,1499.34151785331
995.331021652609,1505.84804230291
1004.13307532716,1500.41482136021
1001.74460026849,1499.86616338283
1003.43570905188,1497.58439588604
1002.85513386624,1498.83671970594
999.387358820902,1503.01174369951
1006.89007876309,1493.35732056559
1003.59768335792,1494.986228018
993.875484672688,1501.66090697525
994.12736161636,1500.11284153455
995.073285783096,1499.2145906716
996.287830918827,1499.80280867194
994.253135354105,1501.94597558439
991.383476227686,1502.20047678236
1004.83280698956,1498.75827858042
996.447823073995,1503.64668508908
1006.54910478928,1499.84573836422
1001.96541994182,1497.60115830091
998.628814845713,1504.57236191922
995.829735681977,1502.80980548802
999.791958845173,1497.0472733812
996.219249728027,1505.70108746669
994.150638560769,1507.90741350752
1002.03779500367,1497.64038976365
995.889197336085,1499.22428121926
999.370136851987,1500.4724685997
994.626451947092,1499.95162663623
998.122165094214,1497.27874199923
994.155287101716,1505.51982439618
998.867184696615,1499.81788661256
1001.05074591612,1498.2924803568
996.209641070481,1500.47460606646
1002.93698316483,1502.29794100932
995.615750388479,1499.01473188932
997.248607587204,1500.36942247402
1002.75037494902,1500.1268907137
998.358140529589,1501.81130067257
993.778115978723,1501.94544360496
992.398510564298,1504.21038999926
1007.69602775128,1495.01097544664
1000.81692700155,1504.47928020858
1014.59667886115,1491.87263572578
999.84745649602,1498.34673505238
993.305392813242,1500.83957288122
997.922920879811,1502.82640375367
994.512130517148,1506.91955025039
999.038367157414,1501.52189362461
998.705175079122,1504.16481382985
1000.20863294066,1504.43705471729
995.340574202485,1503.28092797384
1005.24283879917,1494.78973355211
1001.7177908172,1497.02802026393
997.63983687676,1503.48011616099
999.851298748544,1496.58618622103
1000.3743215721,1501.29341151131
1003.47850740719,1495.1792376689
995.303401676577,1500.3594104369
1002.15917680643,1499.77422308077
1005.86739864452,1495.02884062258
993.101859135287,1501.84083568243
1004.68336059692,1495.53351140454
1003.92929886812,1502.00416662907
1007.59348711785,1492.42254311159
1001.27237104773,1499.58400972737
992.27629988799,1503.18293741851
998.911847256327,1500.17923353774
1005.33944219796,1499.56031501115
1001.13167674901,1495.85608190078
995.042769702399,1504.41890229667
994.820708654793,1505.11122479144
993.255341504797,1503.96782062921
1010.3580092252,1493.48757731771
1000.78829377566,1496.30335279988
1005.20485923972,1500.79672563287
999.731039366412,1499.45986007785
1010.13433049732,1494.87651913344
994.021896665211,1501.42136880936
996.333919818295,1498.33767676676
997.775324873926,1500.80835964942
992.972894854212,1506.34911362832
995.897487855796,1502.31939032425
999.771422733335,1500.21204071501
1001.00846134063,1500.07466336998
