"V4","V6","V8","V2","V5","V3","V1","V7"
76.2099609434496,48.3898379545967,84.8045936067921,84.8165413407168,51.2303827635758,69.3057937265115,66.210865263421,55.9493903991199
68.3607011326611,49.7103211653688,77.4931055647415,85.9829989462372,50.0205356518919,71.2617856563986,67.6270882266894,56.7063555093494
68.204675938007,46.9885272759408,75.9875642379022,83.5597207433378,49.072217836938,67.3070478337736,59.6359472928016,52.1561095376271
73.8424228994174,48.3768163197147,85.6122259711402,84.7259942058331,51.4940653440226,68.0518126188788,61.7077561900944,51.4987713342863
72.5058097767869,48.4616314043407,80.8512268415651,84.9962044475494,50.9641237868022,67.5780650591473,58.9823237047466,49.8830556687442
81.463870746871,50.1446588895846,92.2672545273314,85.1769801278417,52.9315326196871,69.3093176989546,68.4069014072689,57.6872834057469
69.0717334186308,48.8911450439744,79.2103028144065,81.3086624136884,48.8071506144203,67.1699545474836,65.0582217692109,56.2509878720618
60.4499204209172,46.6538298401686,72.4071546780127,81.1770337426464,44.7531836275449,66.6614113706891,60.1245612791799,53.4694668441644
74.9477638213066,48.4865653856541,84.1599905661402,85.1789693387529,49.8292252841741,68.5771202388565,62.1447354211928,54.0285512517419
71.6374044497282,45.9634848655155,80.315544814451,81.4097423933883,49.0686422720668,64.4345651324701,55.4567041703771,47.9739958206255
75.7855386744338,48.6578059822468,86.5018884544698,81.2820456756927,51.1455814091267,65.4070977652942,61.6479361056706,54.3400942527424
69.7748197199722,50.823661729204,76.7849280185607,87.6531251722563,50.0065878044843,73.3955119132428,70.7488442173569,59.6197146317498
61.4195068632995,49.2373769171891,69.2350490568982,85.1810741932831,46.3105051856244,70.2449699737585,63.0960402725627,50.8419032417647
70.6739888907165,48.0223287485295,76.2413358400857,85.1280039447081,49.8891530461352,70.2380080242945,66.2638672091536,57.3264095097111
72.9424537535938,47.5566806588566,81.7001445578483,81.3166615143431,49.2681381834525,66.0698609973661,62.2885233988086,55.4714688838481
69.8030849566576,48.515376351003,81.0130769382676,83.3217458572777,49.8153224012876,68.656049704993,65.8272003406373,57.2884315876054
68.4604603450655,49.3233187543312,79.1287980614847,83.9969831486956,48.8599315025286,68.2710121864562,62.2333936952416,53.3536778476153
75.6868907842914,51.258746882556,84.3035106378878,88.7609334446611,51.1492234828926,72.4917848982507,68.3582195264253,58.3358675204409
68.8464087864,45.8827788737538,78.3269060116658,83.2341337025607,49.0318241169838,67.5188601255208,61.0705449372588,53.5093543266129
72.3872713161678,47.0638666432227,80.6199052815887,85.589063314615,47.797178955314,69.273920956248,62.7541457782502,52.9286461046505
72.5215210454114,51.1297284211896,81.9843066764091,81.4015975053632,50.5590897991868,67.8539734509433,68.9698170721225,59.9026347942702
65.834229973904,45.8125201011733,73.4738963156541,83.7898733840762,47.0805874693727,67.683485444876,58.3688073541822,48.8822320087776
68.9001701027091,49.3026541988762,78.1288328425263,83.2432885259331,48.7247870255387,68.1526683597687,63.8660754923346,54.9039465896883
74.8753923395415,49.2133815544317,86.1960229837706,85.0844045550593,53.0811497218712,68.9793476941101,65.3131514762248,56.5779299937879
66.5336722239148,47.6984600417657,76.4740179573018,86.9928035362192,49.6032244507109,69.9710320800204,59.3864673616513,48.2304500773191
77.1626432357616,49.2500064924267,87.260400970027,88.5672212588425,53.9917187329513,70.3719258056738,61.9118988423307,52.9573473041112
72.7909697771566,48.1228084012144,82.2512197772257,86.3132794534508,49.9187673218329,69.4411286547216,62.5468266714993,51.1823930870512
69.9447209105543,46.703311484094,80.7083754184182,78.6439011337028,47.3643575581858,63.4392009805483,58.3851656234699,51.6471412612893
70.9959989585443,49.441129164782,79.9822914940453,80.2673586376584,50.1620735629923,65.9041346609835,63.1789457772693,55.5033832885964
76.4888944614145,48.7697778952781,86.0758481923877,85.0497022705872,51.3092494901177,67.9096477778819,60.9238368582429,53.0929357759299
71.4336800624264,51.4626453723752,80.3781054907323,87.1597818846779,51.6874484335977,71.3771598890755,66.4197170072448,56.9267549583947
68.7496584207695,45.9634531782352,77.4355926621496,83.7642769040575,49.9322918407216,67.5304554143859,59.9367449922517,53.4611461251525
75.0072232585615,46.9671555786829,84.687329035186,81.7672706639179,50.656138780819,65.2686967226751,59.442633824045,52.9125546075219
67.7586582143873,46.2318652654642,76.7525627857579,78.7541959022304,47.4938843105224,63.6557883026562,57.7717980328796,51.2517513081865
72.8767997740977,46.6006072075441,81.4323861922261,80.7132113403714,48.1326559876282,64.7141428477647,58.771400829334,50.9826573070561
75.7981199515514,47.8749204896616,85.9275073710474,85.9007135936043,51.7749127278482,68.2999390582593,60.9999352366329,51.4544096656265
72.0347935975392,52.8786701297056,80.1792100777292,83.4290259684591,49.0527316175904,69.5845544100433,68.9167682811438,59.348869631972
67.6181777711852,47.9598036372044,75.8383341278152,82.5507490711304,47.2272786611715,68.2807082486606,64.2586451574616,53.6123112717493
82.0269475153612,46.6173172736294,91.3314703015074,86.4702275838554,52.465867618478,68.581817675011,63.273848319609,55.5482541052157
60.2929696728248,47.5480291750078,67.1169191787557,80.4895486394401,47.1433628196186,66.9982077754423,62.1290495541969,54.1915556288367
65.5637699436283,44.514863481136,75.1851896542148,80.6231993338197,48.2040592910312,63.8965444704132,53.6167137994552,47.0378175634661
71.3244420487016,49.8347246331581,77.8943158923702,85.5215032327379,49.9143457062022,69.5435322223473,64.0928715540092,52.7700817044174
73.7937020957544,49.2037216414088,83.217903820857,81.2828344199826,48.7189171963681,66.7866357213481,65.6427467639575,60.2670913277572
72.5143055518124,49.5045918453263,84.9973785904441,84.7095872248537,50.4732658508508,69.4886033546016,67.1222482213191,57.4463268846774
75.1943888865004,49.5801638874246,83.5537821595169,88.2634287980696,51.275967885495,70.5802578180804,62.716630424912,53.0694712131057
74.6870311131778,50.1148490885446,83.5176231562472,81.6928230722584,51.0047690295495,67.4657557135518,67.3963005736279,57.8843711009235
70.1179137627367,49.5054703475056,79.0394630306984,86.1138480954722,48.6548900573515,70.2872639613586,65.1195191352915,54.8309562512054
72.5630433651752,52.2633952921062,84.4535616265689,85.8619685968844,50.7759746009998,69.8151613378963,65.3741757039112,55.0069414031059
71.0270489467318,50.21052606399,84.2327684698545,84.1236092597133,48.6899560470341,69.5933961408302,67.6090821612256,56.8885469056152
79.8013041331803,50.6731998380214,90.1674156875822,87.3434269602462,52.578106719526,71.275956693605,68.7604796581311,60.2582145031497
73.8389831136991,47.4953447224686,82.8489401529321,83.7534284690163,50.3500447461036,67.5169762018885,62.3667995552588,54.085429159014
69.3141929366239,45.4570664106712,81.5971222774669,80.9107482131708,47.4602797466455,64.1685951248965,56.1091641977903,48.2658849622275
70.4265425195666,50.9136155622379,79.3105031048002,84.7667954769967,49.1609119235163,69.9554562504562,66.8266738327,56.5962358161603
67.1508251508304,46.8606214448463,74.5067135373421,83.6165027625792,50.7895561349023,67.4042732982033,59.1894442389058,51.2133789106813
63.2872068848068,45.38081323716,71.5240600734801,80.4443803688037,44.6799251158368,66.6986292995749,62.1968913273503,54.6655087368645
71.930192695573,46.7523066883813,79.3385740881649,85.6440049595283,48.6743105579551,68.0669812097466,58.2960026190582,47.9184519248865
73.9099498515041,46.9254059432249,83.9817743684174,81.6384207643343,49.8168146687037,66.1133912596334,62.2406150374587,54.0704247297016
77.8226338352283,44.6815576411531,87.7548500509041,82.4454344067377,51.7382641566227,64.5213115029198,56.463574823472,49.2043583674622
59.1379876654448,51.0849620853458,70.742499885322,85.5502845555848,46.0696954965975,71.5658117199748,65.4693717026108,57.2359147759376
64.6579594969156,47.7483393434636,72.2654879676589,79.1599109318462,45.1572034824405,65.7513114194324,62.7977278913827,53.2944358563387
65.0172928585898,47.6527564811203,72.8210591268849,84.0190730667867,48.2547312087646,68.9517053978975,62.2069693251145,54.4309068996886
78.7244235672041,49.0419238004206,89.9636401662082,86.6985809102774,52.8571617645323,69.6062196143441,64.5610709019979,54.9712492054042
74.9367146515527,49.0802509021579,83.6981529803541,84.0512448149206,50.7500391294747,68.5759256895414,65.5469810200137,55.9062854464907
77.4314525412587,48.7378721729326,87.0331392509755,82.5389121018258,50.5358041685696,66.4522166861595,63.4528227239346,55.7369860182585
75.8869728338282,45.4150663863592,83.7600953580304,83.898448570644,50.2159468685123,66.2775840596406,58.2798847528443,49.9418788589491
72.9675869036196,48.7663491315938,83.4991606820816,85.1334860831812,51.7238553510774,69.0232062573661,64.1905741806938,53.6631170684001
73.9849816074101,50.1725689109622,84.4222354500864,84.7655293747534,50.5833017842863,69.3715371052792,66.1343163063318,56.7944221161828
71.915620980073,49.821857946413,80.7042487914746,85.9629996971897,50.2367106393089,69.7620723032473,63.5103689996001,53.0866478171242
75.2311255341955,50.8543208308071,84.9703124387423,83.8608333810183,52.4731419579012,69.4460885358183,69.5498882064586,61.2145092149844
67.7497529878588,49.0663596756211,76.4933652454259,83.0788299610744,46.2509137144411,68.6457358478278,64.5631027519205,55.4449193714978
58.5249911347442,46.2639385266866,66.3135161580012,79.4945657442604,44.1247003991113,65.9712031861514,59.7762850323384,51.419719523854
72.1913483971844,49.082654683626,82.3802847001935,84.1624764819613,50.3970031647416,68.326287388206,63.7719190603551,53.4352315480422
70.3011779189447,49.406993841713,79.0290350181314,83.8186805011549,50.510019720835,70.2654769272232,69.9960452260717,59.6674346951061
70.3617589890141,45.7517943764779,79.9923608396285,85.8601893860106,50.9084082828337,67.9233780228479,57.0673615147945,46.8684667179613
72.2936673333169,46.7504370939101,81.8725241119034,81.3927640693034,47.2475599570488,65.2636153538624,59.4169978006158,51.9361155871822
58.7086253179473,44.663495962244,71.3561912200652,77.983374204303,43.9662442892449,64.0587585420826,58.2661981919676,50.7514584765004
79.1767645871167,51.9744544147115,89.1165856267839,83.8630358044049,51.0011570148152,69.1187374734757,69.892894897025,58.7359114498874
76.5844018400573,52.5238795534156,86.4377293890283,90.6371077162289,52.7010718242865,74.0036548760624,69.2937437257334,57.270634039456
68.6217604234206,47.7072315555101,78.6117195217086,81.7202880821256,49.0426071823046,66.2683577304885,60.7882164345796,53.5045433770592
74.3726760318075,50.3738883695164,83.7513775047455,87.6599848966929,51.3002240269666,71.0551166675391,65.5584311246473,54.0659476708299
67.0636777594097,48.474864844056,76.2676029380066,80.778531812501,47.7342414619845,67.4594290671447,65.7106097389043,56.2969496626657
66.3112626063641,49.4415278526531,74.4061466385234,84.4525084942761,48.9259790673858,68.7760399793982,61.1564849760139,51.6134630808915
75.6083208163263,49.6346304139045,86.2607581406913,87.9596347462375,53.1590818468328,70.6590354783511,64.0710571467077,52.6632708664272
77.3772591574399,46.7993657920692,87.5731354430523,84.4140385730822,50.8779632924606,67.0881958865158,61.1684370423829,51.0573620032241
69.2210043471233,48.9354531873723,77.6856147394297,81.6005366256725,50.5449345367577,67.0183371664484,63.0217732701754,55.0693769258867
64.566341396601,46.9354204899196,72.5645913841546,79.372319016462,44.5582416139831,64.9720758066372,59.6528821449194,51.2169681985016
72.7243281723456,48.1710576645207,82.6754657747298,81.0905194091249,49.9335630181741,66.2117096587578,63.9936194388813,55.2158723398645
76.2745540297271,48.0274308221713,87.4893661845041,83.3888410922164,52.7972528329089,66.7346182677119,61.9750213582014,53.8859679535846
71.7262858103368,47.3866427024505,82.6996968552232,80.1707730241276,50.0635871334343,66.4404887261378,66.6877979901974,58.159688022382
71.1122923792604,46.1544400791542,81.147065346416,81.9347879620999,49.5072019542219,67.0548706159494,63.4631754183983,54.6618064647712
76.7817626477585,49.9250186969324,85.5043212744723,85.6993323248444,51.2172915058635,69.6673883380504,65.6318435690102,54.1488208423564
64.4806857526798,49.5832544563374,72.8804270615655,83.4546552054665,46.4914324545654,69.2041037426615,64.4282070613824,54.7832884924884
69.0964886480351,49.8439863898157,77.9273740887788,86.0754072278389,48.4686608837911,70.1330663543535,63.7772394499285,53.7804257151163
70.5537881230549,48.2132580910937,78.8248330178265,82.0646205267218,49.562195865273,66.9689726111066,62.6709353275382,53.42361175547
62.6271473631045,51.4937112061207,69.8770072414046,84.899434525012,47.4885236930346,71.4052495622967,67.8487954435339,57.7140381484544
75.3317419129644,52.2304616631328,85.4639877465992,82.2735083618991,49.6062169757404,68.8476963354081,71.2179908003591,61.9981003806283
64.4246656287645,46.9086581279005,74.7098546818651,81.1518321935712,45.4625465357484,65.965567658199,59.2643129743895,50.9562694899641
66.1169602966444,48.7043302581476,74.814226137528,82.2117233859006,48.7208749561008,67.4201381999958,61.7576081413823,53.4918141583816
75.3041917805547,48.6091225276933,85.9552716310901,83.1426596232546,52.2760493523151,66.3517285085233,60.848242847082,50.7294373769566
81.2107342051692,49.0009966944802,91.9559524593649,87.0063918412455,53.3710344524682,68.9141587832604,62.3397727453882,53.464445086501
64.3638312348998,47.5594755745463,74.1483505017159,79.2058015956829,46.6866873940613,64.741551702996,59.224084703561,53.3380524586626
76.7130947276234,47.0821290009047,84.9560002073205,84.7185187740768,50.5767419603499,67.0283318607268,58.6024994479592,49.8138976867563
73.3862300978211,47.0618709218352,82.6586550625326,83.8553387742373,50.8261002412736,67.0133831194173,60.6429496608033,53.5020970635644
75.6676760490336,50.0297532325722,85.8246514808126,86.7423891644556,50.2792378199781,71.1967927757905,68.0391369772822,57.042376010578
65.1634656773591,47.1382219098465,71.7289783099227,81.1968992193474,45.5974664192259,67.6259971888515,63.6852953693847,55.5114351347346
67.8816148957771,50.1942037778572,75.443035240211,83.3778057528162,48.7017940376315,68.4546300509074,63.3060099323665,53.6008713401026
70.4762118320909,45.2119305173657,79.6887078889904,82.3262238232332,49.3544659098674,64.9061818494814,55.2036177477165,48.96857810972
71.173872576882,47.0703920240989,76.7453867417066,80.5567531427544,48.9696779410078,66.646071914897,65.0815335482169,57.8802013424618
72.7282609606267,50.0021679664878,85.3100284820981,82.1150163408517,50.5942817608289,67.9490931619786,67.4590309780568,59.8805590950065
69.9346861583559,48.3952275576781,81.4908456131382,79.3368477051722,50.2678580373777,65.6213031744462,64.7601616422885,57.8535750278892
70.9248521693518,44.3620452083606,81.4106928774434,78.7837185703941,48.2255105040134,62.9998939993502,56.9237554313707,51.5879047086685
76.6326115926821,47.9181659923012,87.653464441206,84.4431210529728,51.922834264279,67.6249795110489,61.8127474971503,53.3895052474646
75.7524339944952,46.8341697264291,87.8592802679269,86.9394416164559,51.3937264655399,68.0995372391963,58.2353752232682,49.1712517787817
75.8697292409579,49.4605147633506,86.0458688128381,85.995183704218,53.2726062454701,68.9695997647508,63.073824931995,52.2221693525015
75.1238023336003,48.2887550199477,83.8015251640626,83.6863141837945,49.0157246019965,67.9278492191844,63.4874697909001,53.9976841722111
68.4661427444274,46.8905802489626,78.6596862612039,79.1365881647689,45.6881536050302,65.2255089747172,62.6178876085659,54.2217032768656
65.6760602974097,48.0553388580592,73.154152400907,85.0607994460766,49.2300525574942,70.535172558764,65.4974848315717,55.289965834667
79.8855779680013,47.4007941150327,87.7869722438255,81.8174144445868,51.3922052050135,65.0268334985968,60.4188958923101,51.0235239861834
76.5570171267507,48.8695908260808,87.0024166604326,84.6946238002837,50.8825840029416,68.5855579953075,64.7409550011209,55.1685276792992
67.1221084800523,48.1718510611095,73.8159521885472,81.2394833599205,46.2192616374968,66.6849891382513,62.0234505145418,51.1268100904998
78.1913135263039,46.4602024944923,87.5163145055306,85.111282567124,53.1467449974688,66.8389174767309,58.8321240663006,53.0858988574652
61.6326880817859,52.1640692428098,74.0502809959721,87.0125636168878,50.1685449492823,71.8333982996464,64.2904641339364,51.9371832543304
65.4955622317206,46.6521474020059,72.7286797841467,84.8401605220888,49.1847134123292,69.211671129868,61.5580857141037,53.5699004738618
65.7831482242567,46.437925807637,75.8864298557976,84.0506728164743,47.8750815422482,68.5488376287877,61.3672351353571,51.4110700567415
66.7707668826872,46.2638861411113,77.0363593058984,81.767902850102,47.1642299125809,66.2448246032931,59.4337856217595,51.121817253237
66.5283488881713,50.0040306688136,75.0697057943123,84.244503940661,46.5813175254947,68.9759979853529,62.5911614894137,52.2569538360753
74.9299050664747,45.4894646555225,84.5297917989784,84.757799986263,49.2923058007617,67.2725664910391,59.0822700293584,52.7482202532563
71.1019830371791,46.425358040771,80.3232704139267,86.6801893262921,48.3574103046187,69.2748938861929,59.4895489466616,50.9149698282089
74.652365371792,48.5326161551873,85.5432579055392,86.5516243805721,50.572620310397,68.8705288361727,60.8299578263013,52.6063170110285
75.9907031407597,47.1967363542763,86.9850742922944,82.7709314028288,50.2769610427158,66.9420962389384,63.6577268542902,55.7917345048118
71.7928035013182,45.7859624643284,79.0776185106006,79.7849153055371,47.7182397512509,65.6980790790254,63.8103681154898,56.9396255366046
68.4344990533921,49.9011681681821,77.6031872941577,85.3568693152037,49.9506820185498,69.8047487819289,64.0294821251809,52.2955556614195
82.5933913635047,48.3638058365871,94.1122875960891,85.1864828266811,55.2803565163555,67.9456664613458,64.6451919532199,55.7515984158811
81.5837362015001,46.9785411665609,92.7184099214122,85.1130730931604,52.8687105742349,66.9925467482049,60.8427408892622,54.022299636593
70.6952072301251,47.981062260111,80.6909104882055,81.7339786118026,50.9024068621324,65.7809814073468,59.778479043439,53.1190711604798
71.8633427966305,49.5877468043894,83.7335041094976,88.7242313314918,52.6437471938021,72.5876374782981,68.0651536785921,55.317402812183
82.69373011507,46.2186659123405,91.9904858053181,82.9527022654434,52.1138520907433,64.6303143656663,57.7022888232535,49.3403832934467
